Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,EPU,EPU_pred,Erro
2013,2,0.0013668501235826025,0.0014035266785471052,0.0015006813879969295,-0.0011105911385261695,137.6026421989363,140.4142769558811,2.7171558231993638
2013,3,0.001362081463752416,0.0014023453504591295,0.001486988972892008,-0.0010761295385270618,137.91578515113068,139.17857052774713,1.6030625170050778
2013,4,0.0013575118603646747,0.0014009001968951049,0.0014735636953250605,-0.001042932048840747,138.2281767514479,138.97334071235997,0.7376088792179534
2013,5,0.0013530944576196683,0.0013991458771381393,0.0014604059553800178,-0.0010111150613968571,138.58776533281903,139.05312595063384,0.38311773711303904
2013,6,0.0013487423302817054,0.0013970393650186636,0.0014474976543732718,-0.0009807474169882386,139.03335469846922,139.01160280933647,0.5543134973195205
2013,7,0.0013443928991268474,0.0013946300621436362,0.0014348683400872786,-0.0009518402645356763,139.5932829571644,140.33858337583692,1.750338801577902
2013,8,0.0013400516873889401,0.0013920816854382418,0.0014226471789528215,-0.0009244527953963636,140.27588889416447,141.01628799052284,0.595677641393572
2013,9,0.0013357819043619697,0.0013895926472494039,0.0014109800206455246,-0.0008986269017651396,141.00147228842135,141.3841714219752,0.7334525955006425
2013,10,0.0013317064616067348,0.001387393350113792,0.001399977569774424,-0.0008742454620161183,141.4514859895647,141.2246694700247,0.41433727336009046
2013,11,0.00132820311320015,0.0013858756167579524,0.001389765239319833,-0.0008508812524688374,141.02275686906827,141.02698453363257,0.36080173007103944
2013,12,0.0013271626876808456,0.001385722954793323,0.0013839431459562255,-0.000837786750099308,140.12412247499594,140.47700641674624,0.42992603857812073
2014,1,0.0013269779471192123,0.001385626179606194,0.0013790553941703764,-0.0008271234774666084,139.46889614107653,140.39405849141392,1.2468613789579264
2014,2,0.0013271176509352695,0.0013850278329048868,0.0013751897834480382,-0.0008204986525605265,139.2538554228831,141.13574540164728,2.160856571768302
2014,3,0.0013273458643828003,0.0013843612374859163,0.0013734161086230911,-0.0008202171890934022,139.91069082981127,142.09049101882113,1.9049921817188873
2014,4,0.0013284287679242992,0.0013859295718918576,0.0013763098352843448,-0.0008286032919862828,142.03988391369103,145.0584958550476,2.0301215577511145
2014,5,0.0013322928006636848,0.0013924786512456806,0.0013864535331905765,-0.0008453112551005035,145.59225117406962,150.87124698783973,3.077298610859027
2014,6,0.0013404549197245012,0.0014027580241059226,0.0014028909600758992,-0.0008683732114933509,150.13957270417728,154.224121410802,3.508666779713621
2014,7,0.0013508281318060803,0.0014123839672894128,0.0014205333474245176,-0.0008947263147576061,155.5985098116319,155.36752104310764,0.6964823972718222
2014,9,0.0013608366550914056,0.0014203641740380612,0.0014367651620686701,-0.0009210278744706834,161.93718290191435,162.00793576094475,1.512557888644825
2014,10,0.001369562703665996,0.0014277102806751693,0.001450799004453023,-0.0009434228663086189,168.5528349103333,166.103056056856,1.9930693004085165
2014,11,0.0013767781243395772,0.0014348746496522066,0.0014623220462854835,-0.0009601287486798495,174.75976599605895,179.15258474024512,3.027500539486735
2014,12,0.0013837814491701231,0.0014428192336890914,0.0014730158361984697,-0.0009734542355437742,180.37946294363195,184.55140251907835,2.2101619199647695
2015,1,0.0013913304219357085,0.0014509316257465149,0.0014845722100019923,-0.000988070292956866,186.2992401871633,191.17710364362685,3.1643246919807146
2015,2,0.0013991957807017034,0.0014572012247593422,0.001497976573334774,-0.0010091136321854616,192.9635737630521,195.2690361536573,0.6958759440468273
2015,3,0.0014065132056670375,0.0014602368068775372,0.0015119772428353105,-0.0010370590429009097,200.5778661520809,200.90095783173703,0.7750112058486339
2015,4,0.001412238985981607,0.0014621599241295617,0.0015239021379086144,-0.001061698159203874,208.68003108986068,201.85209366680598,2.316760404841101
2015,5,0.0014156100804876626,0.0014655217851940088,0.001531246254538388,-0.0010726324380382723,217.4411549182128,215.92446418748096,2.9912888733379144
2015,6,0.0014174048016843415,0.0014699076087066046,0.0015351537141812454,-0.0010743343448941403,225.9563487707089,228.55123923092432,1.5420991863382523
2015,7,0.001419348653889942,0.0014740894931484347,0.0015391181478959946,-0.0010770429723124212,232.62162612964653,235.6644733083743,1.3774966458247753
2015,8,0.001420520980495821,0.0014765504816882241,0.001542000093956585,-0.0010805034650294319,238.31195351103574,239.8495947085192,1.0760406756923855
2015,9,0.0014200888219347086,0.0014763330038199199,0.0015421442326554588,-0.0010825479449033321,244.89486409526754,245.16036680599834,1.5147830234917259
2015,10,0.0014178929235704474,0.0014734874682293985,0.0015392176074357552,-0.0010820875556202675,252.79575253564877,249.8675925608229,1.1842083691560221
2015,11,0.0014147138281144554,0.001469226425037975,0.001534265916766952,-0.0010790898358214657,261.33936256472515,258.6176395210606,0.9418994595961884
2015,12,0.0014114255575758728,0.001464697370349465,0.0015284755234213343,-0.0010741814585106199,269.73617474264057,270.5746247189824,0.8887338576087312
2016,1,0.0014086305785095364,0.0014605618702238355,0.0015226919387405335,-0.0010680821971492884,276.66638052393114,277.5701841914765,0.27811243699545873
2016,2,0.0014064627098637741,0.0014568941286946932,0.001516927717924047,-0.0010604256836695824,280.8010953532634,280.1784148689281,0.13707262263075665
2016,3,0.001404054411627423,0.001452634683451886,0.001510221648736371,-0.00105094750526453,282.3493258781877,281.2484845420047,0.32125320923265066
2016,4,0.0014001973861860742,0.0014466873485242207,0.0015016910715519606,-0.0010394541577232158,283.4817770099182,282.6801159158996,0.3484951677249399
2016,5,0.001394184018888144,0.0014386329521081874,0.0014906751680972652,-0.0010250771005654647,286.5532485038286,285.01355699070945,0.12448977814669941
2016,6,0.0013860370219565491,0.0014287811472012168,0.0014772404241421224,-0.0010078408992097447,291.48177656670276,288.31426471747403,1.2042531783339383
2016,7,0.0013762668288441224,0.0014182544533486976,0.0014621071753899836,-0.000987926650062115,297.24363666034645,292.06368138600664,1.4910494382778805
2016,8,0.00136625229610038,0.0014084203367575794,0.0014466938989911265,-0.0009659890947485756,303.33715796174977,300.2960973868976,2.9211930077499675
2016,9,0.001357596478091021,0.001400624766711176,0.0014328209681842227,-0.0009427465687078954,311.11252908244944,304.9475321795164,8.058649173870666
