Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,IE-E,IE-E_pred,Erro
2013,2,0.0037920172263112466,0.004225283315395842,0.0049328188882578755,-0.0043772314183697135,103.5,96.94724274223768,0.7990359971923964
2013,3,0.0014032259087565478,0.0013986720543314646,0.0015265193178159106,-0.0011819208532333567,104.1,99.7904503018785,3.2233594256392606
2013,4,0.0013804210175305304,0.0014170251331542389,0.0014907430855693972,-0.0010573149355682587,103.2,98.35537724336159,4.577825260694583
2013,5,0.0013251438156541122,0.0013300132352064176,0.0014327892180283728,-0.001076712174358619,104.1,100.93489286314268,2.684198988568822
2013,6,0.0012930208058979887,0.0013371741827533873,0.0013620518169999334,-0.0008855399733010429,103.9,100.77409747311415,0.48709852635533446
2013,7,0.0013320167139339292,0.001450743668004803,0.0014760652312947363,-0.0009565607110026759,99.9,98.84994393801851,3.042792500520458
2013,8,0.0013691795101775056,0.0014631408972197,0.001479934656065011,-0.0009427808289844742,100.6,98.10913835475519,3.4207898977308857
2013,9,0.0012841632035159934,0.0013375364747556125,0.0013985960898220617,-0.0009766053745675779,101.5,100.0463457915032,1.0595634472377893
2013,10,0.0014180157932928402,0.001557733815517066,0.0014585858330350477,-0.0007099103360076444,99.5,97.9387967039825,1.0978943516838566
2013,11,0.0013389795305117,0.0014278839747988788,0.0013052313738278535,-0.0005709697826073217,99.2,98.05088578947361,0.2393847721567053
2013,12,0.0012353607443805403,0.0012815916026553207,0.0012365583801731144,-0.00067580110356175,99.1,97.08440120640962,0.349873732110842
2014,1,0.0013325669593142236,0.0014192299556867365,0.001320244174121195,-0.0006250633965847145,98.2,97.28039630809444,0.27599572069111017
2014,2,0.0013438004553126255,0.0013445235789559032,0.001363457148697384,-0.0008751399830613704,97.8,92.99285705874128,0.9515311947640882
2014,3,0.0013095778426631627,0.0012935069328294017,0.0014334348181625242,-0.0011475188011315963,98.7,95.17491425115695,1.3426290994953243
2014,4,0.0012952403431172998,0.0013076122350212701,0.0013456030440158547,-0.0009002668718679047,95.8,95.56397923594943,0.3605349340267263
2014,5,0.0012980454178830847,0.0013923390074841973,0.0013345219515309068,-0.0007118736954894554,91.1,90.38104075241635,1.2926217785544503
2014,6,0.001422887945503877,0.0014986731758085694,0.0015285082080499653,-0.00099739507529186,89.9,87.99452252034449,1.6412022072869104
2014,7,0.0013236851879057704,0.0014228487432892205,0.0013423056363430184,-0.0006735950674768672,89.8,92.2543827154646,0.5960825222721317
2014,9,0.004811547420950744,0.004887507612826285,0.004730225048612941,-0.003160800605890615,87.9,87.59391047238726,0.11570877275191951
2014,10,0.004843768007245926,0.0048309672376125245,0.004763656083158705,-0.0033231327704072782,88.4,87.54084649916767,0.1400295520514562
2014,11,0.004854868606217017,0.004892108836694268,0.004769336394846506,-0.003241975637553481,86.1,86.53919207201345,0.12945571183386148
2014,12,0.005066839285868175,0.004834486684562835,0.004711360819167826,-0.0031997294911563024,86.2,86.5969086677534,0.1311584498108635
2015,1,0.004891886710459422,0.004925154426188554,0.004860173003022579,-0.003396139995270697,83.5,86.07802182136338,0.40513264658186743
2015,2,0.0013683756495425012,0.0014523393292863558,0.0014726579161412146,-0.0009449818845826223,80.5,86.14858970397474,0.8544735542196833
