Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,ISA-E,ISA-E_pred,Erro
2014,9,0.004811547420950744,0.004887507612826285,0.004730225048612941,-0.003160800605890615,88.3,87.86404687894125,0.19875098680078068
2014,10,0.004843768007245926,0.0048309672376125245,0.004763656083158705,-0.0033231327704072782,87.4,87.26629327830692,0.08423610279609958
2014,11,0.004854868606217017,0.004892108836694268,0.004769336394846506,-0.003241975637553481,87.0,87.14099451784602,0.09599465027249952
2014,12,0.005066839285868175,0.004834486684562835,0.004711360819167826,-0.0031997294911563024,86.3,86.89070336123667,0.0693025899849415
2015,1,0.004891886710459422,0.004925154426188554,0.004860173003022579,-0.003396139995270697,84.6,86.57061794050396,0.12411758182783031
2015,2,0.0013683756495425012,0.0014523393292863558,0.0014726579161412146,-0.0009449818845826223,82.1,84.90705738501646,0.9834027044453026
2015,3,0.0014612760417196699,0.0015127429481756815,0.0016315180250809874,-0.0012293580363261793,77.4,82.96895374583929,1.549929301645709
2015,4,0.0014493005611030472,0.001476233898779916,0.0015336190085412824,-0.0010527530882496108,76.2,76.61368497547741,0.5126805096325989
2015,5,0.0014286731152465559,0.001443040286912018,0.0015340380843521949,-0.0011167128610472898,74.9,75.85811637728436,0.37780480612233486
2015,6,0.0014079885177214321,0.0014266713778883053,0.0015248885122025521,-0.0011247628489400904,73.1,75.13407870621432,1.4066796095058667
2015,7,0.0013539629534190336,0.0014128005826455831,0.0014621502650177661,-0.0009935329542611383,72.6,76.06166714692806,1.08007266536641
2015,8,0.0014308875319802364,0.0014683001216422987,0.0015712181577355441,-0.0011621894522374316,69.7,70.89733880167853,1.0578949352310716
2015,9,0.001412032619087574,0.0015230549795841191,0.0015534389814307607,-0.001013781267519051,69.1,70.28531288288467,0.9075195126122839
2015,10,0.0013981960445834038,0.0015220987388231346,0.0014879225692137335,-0.0008511009121053466,67.1,74.15488044846673,1.3315234328336747
2015,11,0.0015114405230842439,0.0015382061585904197,0.0016250272293735252,-0.0011648043848637385,67.7,72.54701165908791,1.3893141308531056
2015,12,0.0013601111716232126,0.001395276688589286,0.0015080293348132064,-0.0011419327018400822,67.4,72.32480626519988,2.8149551678220237
2016,1,0.0014911528392626474,0.0016151014850556583,0.0016303195042234127,-0.0010323618920083787,68.9,76.21930577043162,1.6351239340343833
2016,2,0.0015000452131391849,0.0015459935269710938,0.001689870449659767,-0.0013128483916213126,68.0,71.47172592818711,1.0589567845300036
2016,3,0.0013725663949498764,0.0013710176477294467,0.001490306731523043,-0.0011434114648318234,69.8,72.90789570405305,1.7428967645297524
2016,4,0.0013606593582629763,0.0014511156776214162,0.0014576564635063291,-0.0009096366439410803,69.2,74.53994050865475,0.7310839367987624
2016,5,0.001389058333911399,0.001329543188500426,0.0014326903858317488,-0.0010773548547897663,70.0,73.07911834679635,0.8140967143209168
2016,6,0.0013083792487189648,0.001342669889601586,0.0014222624410163245,-0.001026295974650941,72.0,74.57543668118845,1.0549255335361405
2016,7,0.001420753681030583,0.0014467345787164154,0.0014998852888696928,-0.001023963838581042,73.9,73.28423113054971,0.6070723902213099
2016,8,0.0013969889682470013,0.0014324399290771498,0.0014650996279629075,-0.0009637180094328705,75.0,73.30050969585058,0.7164138210636313
2016,9,0.001359845845321712,0.0014302383662780408,0.001433700548133625,-0.0008890564206677963,74.9,76.41685101160256,1.634840895446047
2016,10,0.0014498234069027782,0.0015500231717748103,0.001534387348313414,-0.0009148388191360636,74.4,77.04102026812518,0.9491902917090351
2016,11,0.0013377360156238125,0.001368552963023454,0.0013458511028143709,-0.0007853965286094083,73.8,77.74337925881875,1.8137107190456516
2016,12,0.0013004797363627457,0.0013609559801165173,0.0014192740029379022,-0.000984137596267966,72.6,79.71486620350198,1.2711858362223554
2017,1,0.0012889793657480763,0.0013391276051741606,0.0013362679228347543,-0.0008171020668051436,74.8,78.57831823170969,0.46411974726929345
2017,2,0.001257092246285572,0.001283218926841353,0.0013042159142769572,-0.0008425853729824765,75.4,79.05675300755445,1.5507378665180964
2017,3,0.00130337332779425,0.001371195285910346,0.001397812110093095,-0.0009108478019471104,77.2,79.01218956730989,1.0525351151852822
2017,4,0.0013245342547156046,0.0013932462216953408,0.0013566629993030717,-0.0007657440797853072,78.8,81.38071547317377,0.6463429301812598
2017,5,0.0014055493545465417,0.0016960151005060498,0.0014071106080948835,-0.00031860427892532853,80.4,85.60587367466746,0.4251380088388121
2017,6,0.0013235552696970203,0.0014593840863081165,0.001359702423884365,-0.0006480325750748676,81.0,85.07836544072494,1.0701352720539783
2017,7,0.0013417997871627695,0.0014247520741276737,0.0014414943143053706,-0.0009190217595335049,81.3,84.30039051953658,1.6561423218317846
2017,8,0.0014204734199508148,0.0015334910025662292,0.0014751971875448197,-0.0007975608950258617,82.3,85.65646263725732,0.474840707033377
2017,9,0.0013714539628332794,0.001398890112772254,0.0014990913348387725,-0.0011126439322148105,84.2,82.54240212903501,1.5971381852973427
2017,10,0.0013249876571330673,0.0013573000322569784,0.0013924322757138717,-0.0009236744997232115,86.5,87.53776615596152,0.6635028461347604
2017,11,0.0013553658018381602,0.0014219742319559266,0.0014140778608390072,-0.0008554515319786908,86.9,87.35493266267197,1.1247637090505096
2017,12,0.0012715675271491264,0.0014378398367917303,0.0012605472184125,-0.00043991283702508595,87.2,89.48190597504717,0.8957646774544231
2018,1,0.001351201915138702,0.0015058350479825982,0.001284381760464704,-0.00037089181428826256,88.1,88.18663022582749,0.9759023730396986
2018,2,0.0013820979743260763,0.0014697795765145026,0.0013451150817968046,-0.0005917067756872754,88.9,86.70508703272267,0.751884618237008
2018,3,0.0013442182205022964,0.0014094825697253926,0.001323877114930649,-0.000652657621577423,90.3,86.50519402828301,1.857243629730431
2018,4,0.0013261882851359045,0.0013133250941884346,0.0013339476413524775,-0.0008601767070382004,90.2,86.78253222321443,1.7113774041216059
2018,5,0.0012885195333816356,0.001265579480393044,0.0012852541803204387,-0.0008284077720339601,90.4,91.57878212923075,0.2464732177904783
2018,6,0.0013231051048512876,0.0013245667547824194,0.0013401496098143291,-0.0008544431626956038,89.2,89.21942007703268,0.2869712386463675
2018,7,0.0014542320881431627,0.0014323039881061577,0.0015237006849175478,-0.0011111057973899718,90.3,85.99996948998957,1.4936034770212265
2018,8,0.001394916675288676,0.0013834999132566154,0.0013299555704093754,-0.0007171604465212124,89.5,81.48093147670235,1.3869261944623916
2018,9,0.0013200536603821872,0.0012812066574857184,0.001363605443518028,-0.0009955087493651875,88.8,86.57270187188139,0.8965775565911499
2018,10,0.0014614755674210208,0.0014758566585760058,0.0015401270775984661,-0.0010698078858266597,88.1,83.6569973634388,2.4746100469582704
2018,11,0.001385817138582632,0.0014509478815401859,0.0013541147209880126,-0.0006499915403877472,89.7,84.36364475481035,2.429487029873058
2018,12,0.0013710569694131748,0.001383995100152593,0.001277255899979508,-0.0005839084855985053,90.1,92.16425408455189,0.7303451313130285
2019,1,0.0013666221875454968,0.0013986355235452886,0.0013392866505051255,-0.0007119034850539285,90.2,89.94979639855687,0.21252619586950025
2019,2,0.0013667491515948385,0.0014370974145508715,0.0013343644835552492,-0.0006266534704090357,91.2,90.38414983821329,0.2869586223742467
2019,3,0.0015441549433465632,0.0016665958914407577,0.001503586446227873,-0.0006165814146392409,90.3,87.56294049323817,3.241381020915245
2019,4,0.001411680032438049,0.001623268072171277,0.0013608442502553103,-0.0003403110666080393,90.8,90.57062813522185,0.7491897441418977
2019,5,0.0013616322265171006,0.0014796346945815328,0.0013033289616279828,-0.00046811687811621736,90.1,87.0952710441261,1.1223104441128102
2019,6,0.001438459691943752,0.0015681902928175449,0.0014018636492923971,-0.0005476806615394646,90.4,86.58254793876138,1.6983997930901393
2019,7,0.0014029567929624103,0.0015785193237017854,0.0013703989248922057,-0.0004491066311691191,90.5,91.21062324398413,0.6730819797884645
2019,8,0.0014591331757513614,0.0015440845527280183,0.0013883396509658222,-0.0005594103653124572,91.5,89.89705486462721,0.5888324930674872
2019,9,0.0014825571896380102,0.001527889943333084,0.0015215852910298877,-0.00092464285786921,91.4,88.1151433659135,1.504910612839813
2019,10,0.0015189750131783314,0.0015496066729831673,0.0014857648771021965,-0.0007935513168467174,92.5,86.75718347157098,2.2050553360766174
2019,11,0.001419821560008439,0.0015328782358887715,0.0013581262498991262,-0.000504791225515258,92.2,89.5270462544668,0.7784160680973311
2019,12,0.0013569418803230878,0.0013877960247526584,0.0013131577251714098,-0.0006668440889268933,93.6,92.6216617958814,0.4851016328782841
2020,1,0.0014446051845348894,0.0014874847215215273,0.0013556361662504107,-0.0005845678583394115,93.0,92.24626670478969,1.4642785502359408
2020,2,0.0013754516587764717,0.0014015629994215404,0.001344823404438937,-0.0007202565891705434,92.5,88.31052261083921,1.0437716446338086
2020,3,0.0012747194913767439,0.001253998291996579,0.0013264145424318247,-0.0009536977734330526,91.8,93.52628351977485,1.035906387495536
2020,4,0.0013846018497342375,0.0014512248087390216,0.0014903720862901077,-0.0009915692053731587,61.5,66.53207371631504,1.1962035632635344
2020,5,0.001413671891437297,0.0014868277101941678,0.0015005551092462375,-0.0009496621917141498,64.0,68.10354284799779,1.2215101878104722
2020,6,0.0013518029933779253,0.0013825324440853916,0.0013962875786418583,-0.0008855342863011637,72.6,76.83465997913102,1.2653844165352868
2020,7,0.00134172605174068,0.0013408498211881753,0.0013702613380179147,-0.0008991857192047417,79.6,79.54141964329749,1.147245450818818
2020,8,0.0013782209420485588,0.0014281654678720034,0.001320025529780322,-0.0006075801141138557,88.6,91.2050205194224,0.581768680586285
2020,9,0.0014273736439481752,0.0015067288223921873,0.0014370572441804689,-0.000752521553020174,92.9,93.2453156660508,0.28245568584871306
2020,10,0.0014227991997972126,0.0014190583246223936,0.0013239402611039195,-0.0006346684629673469,96.5,95.67975712024315,0.5230685620392032
2020,11,0.0014586043030299447,0.0014479951979393414,0.001382815877274554,-0.0007276476124907906,98.2,92.93544574807942,0.9277200487459693
2020,12,0.0013673049996371237,0.0013811861381136901,0.001273167121786187,-0.000578966222025098,98.0,94.23954872735574,1.6149394905775514
2021,1,0.012238922373205065,0.012242432451861348,0.012247479263237143,-0.006265185932577471,95.3,93.2490815122663,0.23746832494535453
2021,2,0.006510025086068816,0.006732162057697991,0.0064858833033431445,-0.0034655301606920223,93.4,91.83423925316163,0.40615848078603567
2021,3,0.006998326684374839,0.007269109321011879,0.007009843482432749,-0.0037592044284938597,,90.52621584242593,0.42755454296231343
2021,4,0.006699250633092362,0.006854646442357797,0.006861957964564547,-0.00419816230035407,,91.23312826762393,0.41338000370632794
2021,5,0.007938686300989418,0.008589616530271254,0.008683886963801051,-0.005481571872507597,,90.40738021793044,0.36049885594261283
2021,6,0.011827482794391454,0.012341351853767805,0.01236198591483892,-0.006982006667620292,,93.24908151226632,0.23746832494535453
