Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,ICE,ICE_pred,Erro
2013,2,0.0013598782798331887,0.0013998303299833698,0.0014838160301648723,-0.001066263336273253,104.90611608090195,102.53327217301796,2.61085782875445
2013,3,0.0013564820524282711,0.0013985738977531365,0.0014732562422845965,-0.0010420880042822797,104.25632725695839,103.67277586324234,0.7177101187246915
2013,4,0.0013532221022657025,0.0013972716356670082,0.001462962243867349,-0.0010187570696580947,103.5938438661977,103.4301031484046,0.1788825145762986
2013,5,0.0013500819091886624,0.0013959268261024395,0.001452938738731637,-0.0009962881207331814,102.91834725874261,102.76156447827516,0.26278056553156776
2013,6,0.0013470280127487744,0.0013945448561051316,0.0014431742970690109,-0.0009746511191017701,102.22988103947564,102.15580831537208,0.1811184568781764
2013,7,0.0013440381878384935,0.0013931677176102022,0.0014336702006966019,-0.0009537738774685055,101.52827219218462,101.27886704484004,0.16507421659131047
2013,8,0.001341117714439766,0.0013918737675706484,0.0014244596799539665,-0.0009335969758440939,100.81311242527765,100.65624734491787,0.09479452378506736
2013,9,0.0013382909080655993,0.0013907354075925235,0.0014155731926514742,-0.0009140642910662123,100.08461777586425,99.86560003382658,0.164336347673765
2013,10,0.0013355974785315924,0.0013898081896095331,0.001407029173514371,-0.000895118027214178,99.3436213307135,99.2882959762286,0.10627801742947098
2013,11,0.0013331229083336186,0.001389153544628412,0.001398855528115857,-0.000876714355818967,98.59147101446554,98.62764776639071,0.09404930916732124
2013,12,0.0013309818710132216,0.00138876157862119,0.0013910908043486654,-0.0008589989370958274,97.82950288830861,97.57204262396073,0.6728330289986365
2014,1,0.0013293608641542188,0.0013884929134741297,0.0013839075087223596,-0.0008426774836306467,97.04825554425913,96.92004396130376,0.29083582008458675
2014,2,0.0013285923382142333,0.001388029717296196,0.0013778974384465814,-0.0008298877055300029,96.07015911486897,95.81892686681765,0.11380119141535208
2014,3,0.001329598349156218,0.0013888983759423141,0.0013768876226501808,-0.000827859135383107,95.03552605216491,94.9724593836865,0.049838906600656464
2014,4,0.001333033392214543,0.001392432531703641,0.0013824507187411275,-0.0008373561960680048,93.92988962323427,94.30032321692957,0.40703172208402455
2014,5,0.0013395718481797835,0.0013988281096016509,0.0013943931070975767,-0.0008563397539687906,92.73503506840007,92.92875249925484,1.5039733520055916
2014,6,0.0013476760808118174,0.0014056520063461487,0.0014085104018826036,-0.0008787556054264064,91.43739788106707,90.76832740662964,1.3406244265448797
2014,7,0.0013554443132820578,0.0014113513739821065,0.0014217479310260637,-0.0009012661145490331,90.03774133021412,89.31310539346514,1.3781877206784698
2014,9,0.0013621740079566111,0.0014161589826266667,0.0014337331391103653,-0.0009230055031535784,88.55251466754326,87.90635020775146,1.4708296731180404
2014,10,0.0013682994434539963,0.0014211077096997894,0.0014453808543643777,-0.0009438463063762105,87.0007176165533,86.96537502900422,1.0777736899316055
2014,11,0.001374328549063404,0.001427299382188205,0.0014569425008003414,-0.0009620264621879312,85.40091824076653,85.3448027143908,1.0340562591613913
2014,12,0.0013803518486802942,0.0014347924262950965,0.0014679066386651786,-0.0009765818798821483,83.7793424056748,84.73022423655279,0.6106776161479082
2015,1,0.0013865671239815976,0.0014429731969519805,0.0014784782652351094,-0.0009889193962125155,82.17063417061837,83.28112857392325,0.8076531743186955
2015,2,0.0013932577145797345,0.0014511783963566467,0.0014893250607131054,-0.0010015428617772325,80.61169360835802,80.95493438796703,0.5340492304260226
2015,3,0.0014003451155830062,0.0014582755054668678,0.001501125572527142,-0.0010175862256548954,79.13305103898249,80.09281229024113,0.9626572319645509
2015,4,0.0014070129570536293,0.0014633220119667596,0.00151341038444672,-0.0010374961200448284,77.74415683575155,78.62200730482061,1.027509835488064
2015,5,0.00141246668043408,0.0014669222367240115,0.0015242715597256467,-0.001056179035574119,76.4476770591625,76.09234248505122,0.47986738120835143
2015,6,0.0014164716303878414,0.0014703827099501006,0.0015324931595085255,-0.0010689429721096506,75.25423390405129,74.8114971518894,0.27297518390321057
2015,7,0.0014187621505733416,0.0014730294815209026,0.0015373355986951721,-0.00107583908120123,74.1992087074217,74.14136797423959,0.15411141780865623
2015,8,0.0014189465198061173,0.0014732240211627113,0.0015382860000059042,-0.0010785475069573012,73.32617771198358,73.57327711244963,0.14563367137813266
2015,9,0.0014176311788711498,0.0014710564498487647,0.0015364968743166944,-0.0010790716317110528,72.66789173698976,73.03391855927366,0.15791476843412877
2015,10,0.0014154105503461278,0.0014675011021857568,0.0015328746950338263,-0.001077488886224184,72.24181070616677,72.50302283900517,0.20406787277468882
2015,11,0.00141274608092686,0.0014636103808247725,0.0015281505446040691,-0.0010735350064527724,72.05430319168686,72.36117993957,0.22385495191081542
2015,12,0.0014100917186034997,0.0014602280890690124,0.0015230434144316094,-0.0010673288480242368,72.09779316588926,72.4135508431754,0.3643512634445732
2016,1,0.0014074426260055515,0.001457336053926164,0.0015175935992772446,-0.0010590435557596787,72.33909746555305,72.62792932053628,0.35651001088242373
2016,2,0.0014045627646462272,0.001454447202071176,0.0015116629331443788,-0.0010493201451005757,72.72853383301411,72.95614118990008,0.15154884264685156
2016,3,0.001401159818666325,0.001450827272957612,0.0015049333529080584,-0.0010387590997702012,73.23109106396498,73.45058634191224,0.5187916267126675
2016,4,0.0013966742669698589,0.0014455886308388532,0.0014966893546490157,-0.0010271976063118526,73.84524797480118,74.15685277359935,0.6710433136309096
2016,5,0.001390746169418072,0.0014384513793773658,0.0014866789820680603,-0.0010145485045848673,74.5732211418687,75.23161754833129,1.0491733976380502
2016,6,0.0013835265626954674,0.001429853971713547,0.0014750745227608722,-0.0010003447535606744,75.4011537789444,76.05607426588755,1.2437623964035145
2016,7,0.0013756862389131973,0.0014208869688168953,0.0014624990333821323,-0.0009837609416388014,76.30728000625513,77.34643873252483,1.4879339225951447
2016,8,0.001367991715893162,0.0014129964863959393,0.0014498006522335666,-0.0009644188254889955,77.26481899472788,78.2810766716416,1.3837269653476265
2016,9,0.0013610328999486157,0.0014073068212149072,0.0014378198337007828,-0.000942958290373992,78.25045863565067,79.9214435529528,1.3132941451454805
2016,10,0.0013553999485250295,0.0014044199716088275,0.0014275151614260005,-0.0009211417439038569,79.24368063447426,80.58577837920632,0.9946953391324316
2016,11,0.0013513660483044025,0.0014040108688892778,0.0014197033104973774,-0.0009013118968097561,80.22236478654118,80.96806719875951,1.1771731834699681
2016,12,0.0013486142776432675,0.0014050761913718787,0.0014143321351066053,-0.0008849472234951245,81.16705288836192,83.08401770519744,0.5552644115406117
2017,1,0.001346771812341378,0.0014068446651535264,0.0014108529130322325,-0.0008722691418577195,82.06488353090097,83.0643776894992,0.7265567216074779
2017,2,0.0013450880899834735,0.0014085869080875631,0.0014078924089720266,-0.000861644112043988,82.91356697274044,83.82271888845912,0.45268719122488227
2017,3,0.00134314399060659,0.001410041505141931,0.0014042527883863212,-0.0008508787685823413,83.72286129586219,84.79243410835342,0.8315518126036755
2017,4,0.0013411869289605008,0.0014114233536997253,0.0013996241832397297,-0.0008386359102674342,84.5147900485938,85.53805503546018,0.5988099697007032
2017,5,0.0013396228759950792,0.0014127793429307485,0.001394269117551579,-0.0008249098590172512,85.31939534877529,85.75196281153629,0.28498040539540437
2017,6,0.001338740759782846,0.0014142062840051812,0.0013887618170346212,-0.0008109091011731229,86.15562024244701,86.5405853593446,0.1455936999241759
2017,7,0.0013387125616546732,0.0014157036518507545,0.0013835760236203356,-0.0007983270090443377,87.0150202850392,87.35080469982007,0.14201992002449743
2017,8,0.001339479732658635,0.0014170395805500106,0.0013790947552392012,-0.0007886080954191867,87.86545585317403,88.04981982219378,0.11542117329049512
2017,9,0.0013410958939408376,0.0014180741356576744,0.0013757314429374927,-0.0007824098191036691,88.6688351766658,88.65469739977028,0.02131411436625569
2017,10,0.0013433487649724698,0.0014182919582717433,0.0013733077756646866,-0.0007795278216893912,89.39324601940092,89.18540539402997,0.10630664753640567
2017,11,0.0013456196742288764,0.0014168220935231394,0.0013712848809127834,-0.0007798227187862572,90.02030073316354,89.65835396011836,0.38388512535679303
2017,12,0.0013477274864021494,0.0014137550458612894,0.0013694888287680165,-0.0007829136161057677,90.55022883885205,89.7509308527884,0.7744978414603585
2018,1,0.0013496863651607646,0.0014097963552229884,0.001367483761011004,-0.0007867504110780273,91.00308088201363,90.39949220679375,0.580752808075724
2018,2,0.0013515765546016102,0.0014057349993711074,0.0013648761670663572,-0.0007890889870808967,91.40718652189383,90.85068034306931,0.6703590453091874
2018,3,0.0013535083733678139,0.0014022620873181057,0.0013616481696656932,-0.0007882959211220303,91.7892300950501,91.07599324222606,0.512249000687767
2018,4,0.0013556194194105163,0.0013998735905672627,0.001358080344159637,-0.0007835824909631597,92.157342204744,91.48762653776068,0.8546246503111279
2018,5,0.0013582485016245171,0.0013990831035718572,0.0013550780581959986,-0.000775710586270813,92.50198509095418,92.15232755292777,0.522605354144589
2018,6,0.0013614998746800692,0.0014002222343907989,0.0013533131908497328,-0.0007662353695558477,92.80675592911325,92.50473660082648,0.3371187011779439
2018,7,0.0013654091093777021,0.001403405170199933,0.0013531259245290867,-0.0007565293917147594,93.05727372508778,92.26069680877173,0.7415147366875113
2018,8,0.0013699705272753509,0.001408676695788814,0.001354552088441746,-0.0007467294548069152,93.25008306050957,92.24645891303746,0.8381396288649247
2018,9,0.0013748883674021596,0.0014158386256573618,0.0013571756046129157,-0.0007361608690362114,93.3933793070904,92.16240784068407,0.9245606813339788
2018,10,0.0013800547750964047,0.0014248269549938773,0.00136053508943439,-0.0007238149977794673,93.49970721779526,92.51740460763295,1.202654738835533
2018,11,0.0013856378939441061,0.001435652488595262,0.0013644579793077485,-0.0007097423431366538,93.58393354038684,92.63507966597511,1.23670033093954
2018,12,0.0013917139540926846,0.0014480114383699793,0.0013686259717470809,-0.0006946281349325383,93.66423475759699,93.18442060716237,0.585884035003444
2019,1,0.00139806589669935,0.0014611056591448469,0.0013726436473528692,-0.0006788312133966766,93.7589220970532,93.54242324461963,0.5188754996972378
2019,2,0.0014040331724438702,0.0014735950255657848,0.0013760133307056835,-0.0006627686380852964,93.88318177152655,93.66988160021353,0.4039696898602087
2019,3,0.00140906180119677,0.0014843774744964012,0.0013783184864518156,-0.0006473779991867456,94.04137962833124,93.88367209382558,0.38677947397405893
2019,4,0.001412836227328302,0.0014927534486158058,0.0013794607482594877,-0.0006343745495211717,94.21885140138649,94.18255962404345,0.40769581501624536
2019,5,0.0014153632841902976,0.0014986422917301146,0.0013796223752646558,-0.0006257433466661192,94.38549782785938,94.38856182017942,0.08945483183307694
2019,6,0.0014170580326133945,0.0015023840370051273,0.0013793897799137277,-0.000623197156260022,94.51611894665128,94.52928326972045,0.01616556992405953
2019,7,0.0014181933715353345,0.0015038925996024557,0.0013791276728440658,-0.0006270875386206121,94.59908915657371,94.58180138035223,0.01537903265378873
2019,8,0.0014185820127874762,0.0015024810422219225,0.0013787194471291707,-0.000637051308406195,94.63341910941055,94.60250405323245,0.04366774641123467
2019,9,0.001418026081616109,0.0014973460925368617,0.0013780430852632485,-0.0006530852462000225,94.62563647215373,94.54809524338314,0.0857959585392386
2019,10,0.0014161697294401644,0.0014874961696211882,0.0013765873936511274,-0.0006749866267671686,94.59512440276569,94.5383715078813,0.08092357514427773
2019,11,0.0014123646122198696,0.001472042171933421,0.0013736043897900597,-0.0007026077936640905,94.57637838586882,94.41237560229584,0.1460168503038996
2019,12,0.0014061532913990488,0.0014512924889624682,0.0013687195947566094,-0.0007355746857409639,94.60149291882598,94.42634091691826,0.06739502923324811
2020,1,0.0013970508241468687,0.001426453814967022,0.0013614015609777817,-0.0007724770273983284,94.67467821688163,92.99633183434199,1.9299718898259726
2020,2,0.0013837894001675032,0.0013979104103831804,0.0013503505396415681,-0.000811064039750739,94.76877954538924,93.11126037956156,1.0093783903160065
2020,3,0.0014542182310597405,0.0014483384796571508,0.0014030311765707917,-0.0008647798734205673,94.83757051275931,92.75178229308553,1.543233452427141
2020,4,0.0019920904263591352,0.0019512029923786037,0.0018415713375495777,-0.0010168466513277403,94.85190567123477,93.11788596642849,3.0311231584638874
2020,5,0.0027433180579463637,0.0027234222546823816,0.0025506807210157953,-0.0013027573036074,94.81226055343613,94.36539235071753,0.7876661004438683
2020,6,0.0032925580596755324,0.003326386441024877,0.00313120857240713,-0.0015999745872903937,94.7231542795658,94.6099627876872,0.05302614085582208
2020,7,0.003762534554114912,0.003836788303222538,0.0036294996373908033,-0.0018898891287906072,94.54941269228048,94.49882321317324,0.015852360873250253
2020,8,0.0041663352537962195,0.004263124998294127,0.004048574995080923,-0.0021330700220918487,94.40187507651336,94.35543605764748,0.027257970113878052
2020,9,0.004554551361637904,0.004668515701718801,0.004447708147747779,-0.0023641897070279813,94.27457677728044,94.23481633894541,0.0190168385441103
2020,10,0.004938946537691934,0.0050682617312636825,0.004841475640844274,-0.0025921949098889415,94.16047829574975,94.10990472350953,0.014338749412817563
2020,11,0.005323156455001528,0.005467271105632417,0.005234582698451855,-0.0028199102222086674,94.05331113805418,94.04972071229388,0.014494296518256988
2020,12,0.005708467659979159,0.005867366854456303,0.0056287846442633445,-0.0030483587303170166,93.94735930392882,93.94729525786511,0.02027224365006316
2021,1,0.006095331192050869,0.006269241154255313,0.006024750522315478,-0.0032779264717322253,93.83773357548334,93.84052756175271,0.01601771434096345
2021,2,0.006483855903935828,0.006673104883283543,0.0064226845832889125,-0.003508740354708761,93.72054198366264,93.74162427721046,0.01199880226490176
2021,3,0.006873990205722864,0.007078922827000973,0.00682254949066596,-0.003740819723041162,93.59371427044638,93.60109202945596,0.021420574709581443
2021,4,0.007265572716720834,0.007486462773612349,0.007224107900905119,-0.0039741648726915515,93.45719279653721,93.49279509558359,0.016622812058179025
2021,5,0.007658349734081829,0.007895359845088039,0.007626992755278718,-0.004208716551850011,93.3120368535092,93.39855173809909,0.016795424210779977
2021,6,0.00805210945206762,0.008305321610187391,0.008030910796820563,-0.004444284766357854,,93.3985517380991,0.01679542421077998
