Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,IBC_BR,IBC_BR_pred,Erro
2013,2,0.0013668501235826025,0.0014035266785471052,0.0015006813879969295,-0.0011105911385261695,145.34619521852906,144.85803750472226,0.6632960410639742
2013,3,0.001362081463752416,0.0014023453504591295,0.001486988972892008,-0.0010761295385270618,145.6525217302517,145.6271948234002,0.0430941289930224
2013,4,0.0013575118603646747,0.0014009001968951049,0.0014735636953250605,-0.001042932048840747,145.94733683704507,145.8575774296615,0.09175044805118578
2013,5,0.0013530944576196683,0.0013991458771381393,0.0014604059553800178,-0.0010111150613968571,146.23147888855453,146.09799045468665,0.09311420602307599
2013,6,0.0013487423302817054,0.0013970393650186636,0.0014474976543732718,-0.0009807474169882386,146.50548142419862,146.4371189962699,0.01880737326005791
2013,7,0.0013443928991268474,0.0013946300621436362,0.0014348683400872786,-0.0009518402645356763,146.7691324598574,146.68225699667235,0.03831920256647614
2013,8,0.0013400516873889401,0.0013920816854382418,0.0014226471789528215,-0.0009244527953963636,147.02184893757845,146.9725280716165,0.03919464156400408
2013,9,0.0013357819043619697,0.0013895926472494039,0.0014109800206455246,-0.0008986269017651396,147.26218651522345,147.1779046537825,0.02235421965757433
2013,10,0.0013317064616067348,0.001387393350113792,0.001399977569774424,-0.0008742454620161183,147.4856811083464,147.36454275607275,0.035329488470648915
2013,11,0.00132820311320015,0.0013858756167579524,0.001389765239319833,-0.0008508812524688374,147.66696219326445,147.5439783257591,0.0260888603428095
2013,12,0.0013271626876808456,0.001385722954793323,0.0013839431459562255,-0.000837786750099308,147.66490394587782,147.5934983008945,0.03858298251016729
2014,1,0.0013269779471192123,0.001385626179606194,0.0013790553941703764,-0.0008271234774666084,147.58895620701264,147.54251885961384,0.03240334485281179
2014,2,0.0013271176509352695,0.0013850278329048868,0.0013751897834480382,-0.0008204986525605265,147.45000111445262,147.38759700698654,0.05230075836575427
2014,3,0.0013273458643828003,0.0013843612374859163,0.0013734161086230911,-0.0008202171890934022,147.2635776112461,147.26315288264598,0.08132672358995666
2014,4,0.0013284287679242992,0.0013859295718918576,0.0013763098352843448,-0.0008286032919862828,147.04473672297664,147.00441818505647,0.1253363664848485
2014,5,0.0013322928006636848,0.0013924786512456806,0.0013864535331905765,-0.0008453112551005035,146.7977547809256,146.75311866486558,0.15035712664981446
2014,6,0.0013404549197245012,0.0014027580241059226,0.0014028909600758992,-0.0008683732114933509,146.52373976178487,146.4138966459041,0.1832955686933361
2014,7,0.0013508281318060803,0.0014123839672894128,0.0014205333474245176,-0.0008947263147576061,146.22238287249664,146.04296131889996,0.17873018330380683
2014,9,0.0013608366550914056,0.0014203641740380612,0.0014367651620686701,-0.0009210278744706834,145.88718512831602,145.66868831413242,0.18182338840639592
2014,10,0.001369562703665996,0.0014277102806751693,0.001450799004453023,-0.0009434228663086189,145.5113901287347,145.05872468839283,0.25101718713217475
2014,11,0.0013767781243395772,0.0014348746496522066,0.0014623220462854835,-0.0009601287486798495,145.0893347653804,143.61428914477997,0.8565926538536469
