Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,ISA-E,ISA-E_pred,Erro
2015,4,0.0014194694864620057,0.0014637936673089005,0.0015344168299087832,-0.0010811574152755348,77.34014445937711,79.75643342577956,0.6532823244276842
2015,5,0.0014177621898845282,0.0014632446941675507,0.0015339934342140512,-0.001080861944990973,75.4500269650558,77.1870447802561,0.9043970304105041
2015,6,0.0014176303184660131,0.001467391310249996,0.0015349108499167193,-0.0010761372039852083,73.6914296651691,73.76525781563241,0.1326993625263161
2015,7,0.0014178324696461821,0.0014715175837710062,0.0015363902206255923,-0.0010733498081128717,72.2022228930468,72.50369724898088,0.1477655027828987
2015,8,0.0014186038768034441,0.0014761636878780576,0.0015391868935494392,-0.0010724713886841061,71.03906002477626,71.30327462392253,0.2152277214472018
2015,9,0.0014207588527161937,0.0014824569984084948,0.001544686577270986,-0.0010751944755765064,70.15668425343758,70.39297746547126,0.4136063192102792
2015,10,0.0014230367542544715,0.0014879609457012603,0.001550749077008264,-0.0010811400011571082,69.49344071247133,69.68794728631333,0.10499841120845582
2015,11,0.0014235614286686597,0.0014898937295431919,0.0015524671013110404,-0.0010840859401386647,69.01510888864104,69.51349037425638,0.31225907196687686
2015,12,0.0014218605944257723,0.001485410612043683,0.0015481788229098317,-0.001084657477744872,68.74793766791431,69.07304842040378,0.15415203528355206
2016,1,0.0014173858395793598,0.0014742700234838728,0.0015389012702781766,-0.0010841905760518606,68.74877734319841,69.30340474831738,0.4405791265561382
2016,2,0.0014118656418952334,0.0014606030253316187,0.001527829480062264,-0.001082273260180748,69.05740773560558,69.61180231959996,0.17013303474080727
2016,3,0.0014065077324822179,0.001447851969588303,0.001516858711067698,-0.0010777280764648945,69.63193483516723,69.93397650129582,0.20057408338745678
2016,4,0.0014002771281614878,0.0014373529750955642,0.0015045842015574008,-0.0010648124197770777,70.38208607429198,70.6459589940375,0.07599675769863594
2016,5,0.0013935876327563746,0.0014295740453479633,0.0014903021008138139,-0.0010419107652581835,71.15891841206535,71.21315542661186,0.1792434060849941
2016,6,0.0013867308534860146,0.001422707282878319,0.001474650807646041,-0.0010137091682873639,71.877594142938,71.79287029896408,0.1417432762784735
2016,7,0.001378351940155791,0.0014153408986808907,0.0014591370948922031,-0.000984995167481423,72.52504616551059,72.18697938793616,0.14367778194237094
2016,8,0.0013697413090783877,0.00140909559388561,0.0014456685275120455,-0.0009582817173203488,73.10640274851268,72.96902893653248,0.12459783282653407
2016,9,0.0013609093124126112,0.001403441795159525,0.0014336126407432574,-0.0009364699414453272,73.63762205273486,73.41868331637784,0.1667810593202892
2016,10,0.001351258227041414,0.0013976418762031164,0.0014220194784425864,-0.0009172177664388316,74.16666086282001,73.94173742219024,0.26898412295052354
2016,11,0.0013420102252888837,0.0013923691714689509,0.0014105655892963163,-0.0008961255183663219,74.70514616800776,75.86793877828431,1.0453655385796978
2016,12,0.0013344272400595,0.0013865520373057387,0.0013993029477662095,-0.0008728962585958211,75.2590648552436,79.57991365594978,1.4367601471352967
2017,1,0.0013280755619820633,0.001382984001184438,0.001388905962190213,-0.000849020749257376,75.87294222763626,79.22253368373819,1.4580308837244917
2017,2,0.0013241041275056952,0.0013841112435262373,0.0013819706367947918,-0.0008305011036246273,76.59058899780825,78.79609473237113,1.3068198785964948
2017,3,0.0013241064579788868,0.0013898918194539915,0.0013806416326484305,-0.0008201805297232842,77.43022896132331,79.36744530280933,1.301681292513491
2017,4,0.0013283314496280647,0.001397951643952121,0.0013860088015545124,-0.0008188151310947945,78.42033429762499,79.75222402734211,1.0844392319544216
2017,5,0.0013354097579569243,0.0014066150815445937,0.0013954873337855094,-0.0008234688581942834,79.55981599535677,80.64392853480655,0.5811474235181248
2017,6,0.001342990481835697,0.0014154166768022428,0.0014042513039501405,-0.0008267144787823763,80.77282390738132,82.18186002536564,0.5284092343054031
2017,7,0.0013481106917552581,0.001424536747319519,0.0014083019360529234,-0.0008223319800934146,81.96860514252252,82.9293780327382,0.3917447660436886
2017,8,0.0013502758985493367,0.0014329146066717588,0.0014056020362511583,-0.0008087602678621658,83.10238044007463,83.95870770932116,0.2629849705900882
2017,9,0.0013507491869705103,0.001438230914948864,0.0013982946291217103,-0.0007887456320769751,84.16763819326485,84.31166882848915,0.20762135156555128
2017,10,0.0013501892673658876,0.0014388810783114157,0.0013891887417240851,-0.0007688220016935894,85.19578941625855,84.8478404431228,0.19042733923338834
2017,11,0.0013483815148140118,0.001433673377517942,0.001378113143280467,-0.0007544015647842251,86.2000475214859,85.32495634280195,0.3798285878718368
2017,12,0.0013449083363250313,0.0014233069803026026,0.001364216004446444,-0.0007451358863236047,87.14323524186773,85.78522889491104,0.8771281129918453
2018,1,0.001340180893176274,0.0014108342304680356,0.0013490234142441101,-0.0007358091167158776,87.94779425325937,87.3654401593488,0.3350162947140599
2018,2,0.0013382366096786349,0.001400920781010694,0.0013380942460525336,-0.0007301737391342737,88.57508391953694,87.62743991519602,0.6970572773506517
2018,3,0.0013410918082529632,0.0013943600457615197,0.001334320515191738,-0.0007332489140631769,89.0246993701027,87.78127286457254,0.6906134081276084
2018,4,0.00134635141331828,0.0013869029303463145,0.001337347885244751,-0.0007532507087346137,89.32281518927394,88.70453823643813,1.0904235258813795
2018,5,0.001352778006868274,0.001378943696782852,0.0013462071284317137,-0.0007912610101644105,89.49915950627573,89.63380547772594,0.333459019794514
2018,6,0.0013590432572494035,0.0013733529214652706,0.0013562940693068995,-0.0008277988696090565,89.5794155315883,89.1063855313257,0.42731481581542646
2018,7,0.0013640522381484872,0.001371987575527957,0.001362293586773637,-0.0008432782136851178,89.59440150815159,88.45216417917982,1.2687392250162841
2018,8,0.0013690358120193693,0.0013762255029932868,0.0013646100855095797,-0.0008397632397942453,89.589090224268,88.92854711497803,0.6668052537517759
2018,9,0.0013750441558424767,0.001386329490353853,0.001366003405170219,-0.0008228736223215087,89.60841379082616,88.05100321464225,0.9591079992601018
2018,10,0.0013817535035070534,0.001402514486726077,0.001368517324322383,-0.0007958908727135433,89.6699763023526,88.30699807717339,0.7957461496154881
2018,11,0.0013873943257463996,0.0014232039419796877,0.0013702952306576767,-0.0007588629191406684,89.76717878354079,87.7139465505086,1.3043584933885375
2018,12,0.0013905922762717051,0.0014444554100966434,0.0013687857113777607,-0.000712058062485305,89.88688485275804,88.36149012124794,1.0463626488254723
2019,1,0.0013928803499073771,0.0014649009547277629,0.0013659097446081085,-0.0006616279395388959,90.02446131930445,90.76023090381055,0.46325693489919906
2019,2,0.0013959121116081127,0.0014846386619561307,0.0013640475146877097,-0.0006149509148205239,90.1899322603568,90.37510310011204,0.13201882667447432
2019,3,0.001400346344600337,0.0015021854133504245,0.0013640621909624775,-0.0005772967425462132,90.37041757472646,90.42139156802624,0.08952332106659008
2019,4,0.0014071030575648065,0.0015174271704503847,0.0013699771513897125,-0.0005590796703742032,90.54162709086316,90.68445117217637,0.209900690211455
2019,5,0.0014169699367165495,0.0015323100857841524,0.001381630395483778,-0.0005594097299312634,90.70962767234855,90.8383025061034,0.08265864811215556
2019,6,0.0014263745926363504,0.0015435672986984347,0.001391843109528719,-0.0005662212513317123,90.89508635128603,90.94470926186736,0.057053565556101735
2019,7,0.0014319543424870767,0.0015454100622950154,0.0013957718951574333,-0.0005750792787916874,91.12328060817617,90.85583475219967,0.37882587318454464
2019,8,0.00143352087360115,0.0015373638777495258,0.00139447311538458,-0.0005875252926586069,91.39757981643754,91.13559535264669,0.31391156989551366
2019,9,0.0014319932644152908,0.00152257342335291,0.0013910634339140875,-0.000607645558607357,91.71538079952846,91.41019293031117,0.1044692881439443
2019,10,0.001428132804754235,0.0015046771752110515,0.0013888482663856024,-0.0006387712959515435,92.06331378590954,91.6392017266692,0.1332181850488678
2019,11,0.0014219213542520177,0.0014863207359036195,0.001388796747561497,-0.0006772522826504823,92.41921169042254,91.70932387979394,0.23927834722392016
2019,12,0.0014137878552650963,0.0014692771345508236,0.0013900192763859924,-0.0007173795212705146,92.73981369552303,90.92068069799554,1.3939568559219528
2020,1,0.0014038695342592823,0.0014536158252165554,0.0013908027352033633,-0.0007533101337568989,92.68423785445911,89.21457206411188,1.5415356707086723
2020,2,0.0013921686566854383,0.0014378824446502933,0.0013899384006131371,-0.0007816657259506188,91.25062430829168,89.63869490368963,0.29093873443170043
2020,3,0.0013805619766839724,0.0014217823107667683,0.00139073053968427,-0.0008067846158836125,89.06528514093063,88.63812424941993,0.15342821344869598
2020,4,0.0013712829345638542,0.001407363620478456,0.001397227301675373,-0.0008352081333250221,86.82196540701793,87.18606435067944,0.3596962220364405
2020,5,0.0013647044077452393,0.0013971802957980718,0.001408121521220848,-0.0008601163467521101,84.5468359189393,85.65869244442855,0.4488343920913705
2020,6,0.0013600558483004665,0.0013899114428369795,0.0014168117822728403,-0.0008655151360059733,85.0239337183333,86.07632496766323,0.47705725250979925
2020,7,0.0013574090394382736,0.0013803532907310815,0.0014130171272587295,-0.0008349458571464626,87.27031923282452,86.99665812901505,0.23176896009917503
2020,8,0.001957716813777846,0.001970510086768093,0.0020110528498327625,-0.0009668782618873289,86.01120063241021,86.19608444099184,0.7556987124681948
2020,9,0.0030852781258827104,0.0031916485867756637,0.003139602507743013,-0.0015279331413652316,88.46917107555254,88.89681272938476,0.3570815234180111
2020,10,0.003783621219116828,0.0039031671868589753,0.003804848333069401,-0.0019501876171311887,91.2169063276227,91.6102453943218,0.2753964788714084
2020,11,0.004396280446465608,0.004514859067188701,0.0043998345301087555,-0.0022925417921376163,94.18860949366733,93.87689866707358,0.34399135541904485
2020,12,0.00507732232142932,0.00520491150852209,0.005092013006456037,-0.002718187682364049,97.31267859373045,96.59489450789341,0.19177622564473953
2021,1,0.005761420727848346,0.005898798077772783,0.005784934658821236,-0.0031393762501423523,100.53647797048646,99.6296870816351,0.444673436797551
2021,2,0.006448562225904613,0.0065952293178893505,0.006479888702911419,-0.003560030016575592,103.81755734036693,102.23365575265744,0.09937598364217907
2021,3,0.007137582478571875,0.007292271699766034,0.0071772890492645385,-0.003982568206493767,,101.41392251426514,0.42997155222197353
2021,4,0.007826885094143081,0.007987837152558273,0.00787732893888187,-0.004408954912537701,,101.26407752149689,0.12295693743259661
2021,5,0.008515890842135262,0.008680602579572191,0.00858074355155548,-0.0048414992688309965,,101.33914623847782,0.23131173498891938
2021,6,0.009204391118816858,0.009369892933175052,0.00928798203555766,-0.005282114404573499,,101.27118935591581,0.14865119929826642
