Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,IE-E,IE-E_pred,Erro
2013,2,0.0013668501235826025,0.0014035266785471052,0.0015006813879969295,-0.0011105911385261695,104.59054099773653,104.02982102207149,0.4592014454667476
2013,3,0.001362081463752416,0.0014023453504591295,0.001486988972892008,-0.0010761295385270618,104.01669458346626,103.77786395745125,0.4095481293658553
2013,4,0.0013575118603646747,0.0014009001968951049,0.0014735636953250605,-0.001042932048840747,103.43859321660146,103.35063899766917,0.39063063594527375
2013,5,0.0013530944576196683,0.0013991458771381393,0.0014604059553800178,-0.0010111150613968571,102.85732588181335,102.864107531797,0.2967946605918132
2013,6,0.0013487423302817054,0.0013970393650186636,0.0014474976543732718,-0.0009807474169882386,102.27391755411813,102.37684041710077,0.12757151311951082
2013,7,0.0013443928991268474,0.0013946300621436362,0.0014348683400872786,-0.0009518402645356763,101.68762514330464,101.67974836613739,0.1047227663828771
2013,8,0.0013400516873889401,0.0013920816854382418,0.0014226471789528215,-0.0009244527953963636,101.0949579267013,100.93542123133103,0.06380565311686627
2013,9,0.0013357819043619697,0.0013895926472494039,0.0014109800206455246,-0.0008986269017651396,100.4916122963177,100.25013968129953,0.1306141848466453
2013,10,0.0013317064616067348,0.001387393350113792,0.001399977569774424,-0.0008742454620161183,99.87025119882661,99.80651623537427,0.0889190973576781
2013,11,0.00132820311320015,0.0013858756167579524,0.001389765239319833,-0.0008508812524688374,99.20493191465924,99.23807539023336,0.11244774319390456
2013,12,0.0013271626876808456,0.001385722954793323,0.0013839431459562255,-0.000837786750099308,98.3197427816594,98.34043609437352,0.10204352035097802
2014,1,0.0013269779471192123,0.001385626179606194,0.0013790553941703764,-0.0008271234774666084,97.33750982740665,97.02795317581968,0.056834836224270754
2014,2,0.0013271176509352695,0.0013850278329048868,0.0013751897834480382,-0.0008204986525605265,96.29424292657188,95.8263621039719,0.11391674069042557
2014,3,0.0013273458643828003,0.0013843612374859163,0.0013734161086230911,-0.0008202171890934022,95.2013726240018,94.9245198995689,0.16562829038243393
2014,4,0.0013284287679242992,0.0013859295718918576,0.0013763098352843448,-0.0008286032919862828,94.05761819580992,93.97193644621115,0.07031387251424655
2014,5,0.0013322928006636848,0.0013924786512456806,0.0013864535331905765,-0.0008453112551005035,92.85689601155103,92.78326018384072,0.1509598513527059
2014,6,0.0013404549197245012,0.0014027580241059226,0.0014028909600758992,-0.0008683732114933509,91.56678457974013,91.76466301208667,0.12011587353930495
2014,7,0.0013508281318060803,0.0014123839672894128,0.0014205333474245176,-0.0008947263147576061,90.14203934653337,91.79678008494912,0.5702965272510969
2014,9,0.0013608366550914056,0.0014203641740380612,0.0014367651620686701,-0.0009210278744706834,88.58648449634416,90.51295043177839,0.3520614773962673
2014,10,0.001369562703665996,0.0014277102806751693,0.001450799004453023,-0.0009434228663086189,86.95674439661448,87.68160621974154,0.6499032898305145
