Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,IBC_BR,IBC_BR_pred,Erro
2013,2,0.0037920172263112466,0.004225283315395842,0.0049328188882578755,-0.0043772314183697135,143.8,143.45756634341177,0.15738105826585636
2013,3,0.0014032259087565478,0.0013986720543314646,0.0015265193178159106,-0.0011819208532333567,144.93,141.59983757543858,0.4028202650482355
2013,4,0.0013804210175305304,0.0014170251331542389,0.0014907430855693972,-0.0010573149355682587,146.37,142.3258654454276,1.2614339974057587
2013,5,0.0013251438156541122,0.0013300132352064176,0.0014327892180283728,-0.001076712174358619,146.82,145.78306431823498,0.5396857707743078
2013,6,0.0012930208058979887,0.0013371741827533873,0.0013620518169999334,-0.0008855399733010429,146.35,145.98109211262954,0.3035939822080045
2013,7,0.0013320167139339292,0.001450743668004803,0.0014760652312947363,-0.0009565607110026759,147.06,145.85292117808433,1.5438058342466041
2013,8,0.0013691795101775056,0.0014631408972197,0.001479934656065011,-0.0009427808289844742,147.18,143.2331257386438,1.1559410429012602
2013,9,0.0012841632035159934,0.0013375364747556125,0.0013985960898220617,-0.0009766053745675779,148.09,146.64169399696124,1.0053568115814868
2013,10,0.0014180157932928402,0.001557733815517066,0.0014585858330350477,-0.0007099103360076444,148.06,143.6156693245901,1.0997830426361712
2013,11,0.0013389795305117,0.0014278839747988788,0.0013052313738278535,-0.0005709697826073217,148.36,144.61634021617692,0.5343668759322636
2013,12,0.0012353607443805403,0.0012815916026553207,0.0012365583801731144,-0.00067580110356175,148.61,145.01536150950895,1.036196547043508
2014,1,0.0013325669593142236,0.0014192299556867365,0.001320244174121195,-0.0006250633965847145,148.26,145.57086981100832,0.6306547568912253
2014,2,0.0013438004553126255,0.0013445235789559032,0.001363457148697384,-0.0008751399830613704,147.97,143.42609510458476,0.4149082610034824
2014,3,0.0013095778426631627,0.0012935069328294017,0.0014334348181625242,-0.0011475188011315963,147.78,144.25343089564436,1.4298933555153288
2014,4,0.0012952403431172998,0.0013076122350212701,0.0013456030440158547,-0.0009002668718679047,146.97,143.5269992472149,0.789538257861769
2014,5,0.0012980454178830847,0.0013923390074841973,0.0013345219515309068,-0.0007118736954894554,146.34,142.46337883778602,1.3553542729233854
2014,6,0.001422887945503877,0.0014986731758085694,0.0015285082080499653,-0.00099739507529186,143.57,140.88839414313577,0.5715429154292153
2014,7,0.0013236851879057704,0.0014228487432892205,0.0013423056363430184,-0.0006735950674768672,145.62,143.69686053421327,0.48545272915388665
2014,9,0.004811547420950744,0.004887507612826285,0.004730225048612941,-0.003160800605890615,146.29,145.65460037145138,0.04226649181686987
2014,10,0.004843768007245926,0.0048309672376125245,0.004763656083158705,-0.0033231327704072782,145.46,145.3268638793241,0.048890797387800125
2014,11,0.004854868606217017,0.004892108836694268,0.004769336394846506,-0.003241975637553481,145.59,145.35072419772408,0.03157306007591059
2014,12,0.005066839285868175,0.004834486684562835,0.004711360819167826,-0.0031997294911563024,146.04,145.53699338287166,0.04058019957946318
2015,1,0.004891886710459422,0.004925154426188554,0.004860173003022579,-0.003396139995270697,145.08,144.908211774897,0.11199452389562305
2015,2,0.0013683756495425012,0.0014523393292863558,0.0014726579161412146,-0.0009449818845826223,144.03,141.56037611639096,0.8265230867939937
2015,3,0.0014612760417196699,0.0015127429481756815,0.0016315180250809874,-0.0012293580363261793,143.95,141.26440602204804,0.3740507786854941
2015,4,0.0014493005611030472,0.001476233898779916,0.0015336190085412824,-0.0010527530882496108,142.31,140.78243796851453,0.6830536485422419
2015,5,0.0014286731152465559,0.001443040286912018,0.0015340380843521949,-0.0011167128610472898,141.15,139.80963467069643,0.4895142901591385
2015,6,0.0014079885177214321,0.0014266713778883053,0.0015248885122025521,-0.0011247628489400904,139.75,139.13354483625272,0.46437514826099435
2015,7,0.0013539629534190336,0.0014128005826455831,0.0014621502650177661,-0.0009935329542611383,138.64,137.4679142983437,0.4976224970365753
2015,8,0.0014308875319802364,0.0014683001216422987,0.0015712181577355441,-0.0011621894522374316,138.89,137.54917053615029,0.5668934183666265
2015,9,0.001412032619087574,0.0015230549795841191,0.0015534389814307607,-0.001013781267519051,137.69,136.34350297548502,0.2267620152271707
2015,10,0.0013981960445834038,0.0015220987388231346,0.0014879225692137335,-0.0008511009121053466,138.52,138.37931187586955,0.4289720831804625
2015,11,0.0015114405230842439,0.0015382061585904197,0.0016250272293735252,-0.0011648043848637385,136.73,137.1503534492395,0.18840687924220134
2015,12,0.0013601111716232126,0.001395276688589286,0.0015080293348132064,-0.0011419327018400822,136.22,136.5313062745733,0.9265792044067429
2016,1,0.0014911528392626474,0.0016151014850556583,0.0016303195042234127,-0.0010323618920083787,135.61,136.86961654573557,0.5846085066112179
2016,2,0.0015000452131391849,0.0015459935269710938,0.001689870449659767,-0.0013128483916213126,135.55,136.4324886423079,0.3178525976924259
2016,3,0.0013725663949498764,0.0013710176477294467,0.001490306731523043,-0.0011434114648318234,134.81,134.56908728730204,0.6878354302268314
2016,4,0.0013606593582629763,0.0014511156776214162,0.0014576564635063291,-0.0009096366439410803,134.86,136.09781775153385,0.18939590924322877
2016,5,0.001389058333911399,0.001329543188500426,0.0014326903858317488,-0.0010773548547897663,134.55,135.15548819362434,1.646932956647487
2016,6,0.0013083792487189648,0.001342669889601586,0.0014222624410163245,-0.001026295974650941,134.96,136.06330064410616,0.9583119808437021
2016,7,0.001420753681030583,0.0014467345787164154,0.0014998852888696928,-0.001023963838581042,134.54,134.96538415047493,0.7521385429339692
2016,8,0.0013969889682470013,0.0014324399290771498,0.0014650996279629075,-0.0009637180094328705,133.84,134.82674455696457,1.0467737725437214
2016,9,0.001359845845321712,0.0014302383662780408,0.001433700548133625,-0.0008890564206677963,133.85,134.26241253028743,0.16344435628922452
2016,10,0.0014498234069027782,0.0015500231717748103,0.001534387348313414,-0.0009148388191360636,133.32,135.38770334824557,0.5510412073342172
2016,11,0.0013377360156238125,0.001368552963023454,0.0013458511028143709,-0.0007853965286094083,133.1,136.0085871689309,0.5592848929434172
2016,12,0.0013004797363627457,0.0013609559801165173,0.0014192740029379022,-0.000984137596267966,132.22,135.22812939313332,0.3963333586764761
2017,1,0.0012889793657480763,0.0013391276051741606,0.0013362679228347543,-0.0008171020668051436,133.49,135.40748570333156,1.319888431639921
2017,2,0.001257092246285572,0.001283218926841353,0.0013042159142769572,-0.0008425853729824765,135.44,136.01175028165082,0.6799291423438708
2017,3,0.00130337332779425,0.001371195285910346,0.001397812110093095,-0.0009108478019471104,135.76,136.6510308319195,0.4138908155078036
2017,4,0.0013245342547156046,0.0013932462216953408,0.0013566629993030717,-0.0007657440797853072,135.87,136.69156469618014,0.44663424913930205
2017,5,0.0014055493545465417,0.0016960151005060498,0.0014071106080948835,-0.00031860427892532853,135.3,137.7779331021775,0.9407757511300477
2017,6,0.0013235552696970203,0.0014593840863081165,0.001359702423884365,-0.0006480325750748676,136.17,138.4757388539235,0.49463812950882685
2017,7,0.0013417997871627695,0.0014247520741276737,0.0014414943143053706,-0.0009190217595335049,136.44,136.96370730653481,0.3438265395321263
