Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,ISA-E,ISA-E_pred,Erro
2016,5,0.001390746169418072,0.0014384513793773658,0.0014866789820680603,-0.0010145485045848673,71.22385250521289,71.0346356199279,0.12756951074549602
2016,6,0.0013835265626954674,0.001429853971713547,0.0014750745227608722,-0.0010003447535606744,71.68414853273607,71.41678179885488,0.12276711732315754
2016,7,0.0013756862389131973,0.0014208869688168953,0.0014624990333821323,-0.0009837609416388014,72.23220257394487,72.15466618337295,0.18878906805699108
2016,8,0.001367991715893162,0.0014129964863959393,0.0014498006522335666,-0.0009644188254889955,72.8476791859808,72.97270511936702,0.11189216177051506
2016,9,0.0013610328999486157,0.0014073068212149072,0.0014378198337007828,-0.000942958290373992,73.51602132245416,74.35600732835836,0.7363282043545872
2016,10,0.0013553999485250295,0.0014044199716088275,0.0014275151614260005,-0.0009211417439038569,74.22367508783137,75.26512541713986,0.6387464362815133
2016,11,0.0013513660483044025,0.0014040108688892778,0.0014197033104973774,-0.0009013118968097561,74.96251813555737,76.34416123341795,0.7397470150865447
2016,12,0.0013486142776432675,0.0014050761913718787,0.0014143321351066053,-0.0008849472234951245,75.72807496774446,78.80671296817108,1.3670241648454948
2017,1,0.001346771812341378,0.0014068446651535264,0.0014108529130322325,-0.0008722691418577195,76.51703878175339,78.40220113483876,0.79658277511439
2017,2,0.0013450880899834735,0.0014085869080875631,0.0014078924089720266,-0.000861644112043988,77.32592319393254,78.71302971133332,0.6605197124718165
2017,3,0.00134314399060659,0.001410041505141931,0.0014042527883863212,-0.0008508787685823413,78.156495091014,79.38617350288354,0.6741911305167742
2017,4,0.0013411869289605008,0.0014114233536997253,0.0013996241832397297,-0.0008386359102674342,79.01477117025607,80.26825607848822,0.9587633395022223
2017,5,0.0013396228759950792,0.0014127793429307485,0.001394269117551579,-0.0008249098590172512,79.91374114118929,80.53442795095178,0.3076557684757371
2017,6,0.001338740759782846,0.0014142062840051812,0.0013887618170346212,-0.0008109091011731229,80.86181377653911,81.33932561664157,0.14783885264219332
2017,7,0.0013387125616546732,0.0014157036518507545,0.0013835760236203356,-0.0007983270090443377,81.84950695952877,82.43324624489502,0.2853178087277634
2017,8,0.001339479732658635,0.0014170395805500106,0.0013790947552392012,-0.0007886080954191867,82.84836168501033,82.91148813535501,0.047192037916030515
2017,9,0.0013410958939408376,0.0014180741356576744,0.0013757314429374927,-0.0007824098191036691,83.82397410243256,83.46196820104163,0.10065363862357876
2017,10,0.0013433487649724698,0.0014182919582717433,0.0013733077756646866,-0.0007795278216893912,84.7428045337711,83.99656583167003,0.17727133421788424
2017,11,0.0013456196742288764,0.0014168220935231394,0.0013712848809127834,-0.0007798227187862572,85.58021681515001,84.49651726303101,0.43456643573375303
2017,12,0.0013477274864021494,0.0014137550458612894,0.0013694888287680165,-0.0007829136161057677,86.3249655862999,84.76943323599743,0.6772254090462069
2018,1,0.0013496863651607646,0.0014097963552229884,0.001367483761011004,-0.0007867504110780273,86.97826432703232,85.46664027208524,0.9205151985338934
2018,2,0.0013515765546016102,0.0014057349993711074,0.0013648761670663572,-0.0007890889870808967,87.54762849296087,86.91482830156502,0.6162784698548389
2018,3,0.0013535083733678139,0.0014022620873181057,0.0013616481696656932,-0.0007882959211220303,88.04348493402208,87.37805862681178,0.2549134473792883
2018,4,0.0013556194194105163,0.0013998735905672627,0.001358080344159637,-0.0007835824909631597,88.47518668821681,88.05728912125605,0.26695853537360725
2018,5,0.0013582485016245171,0.0013990831035718572,0.0013550780581959986,-0.000775710586270813,88.84515658617185,88.62108049074261,0.15677145027399894
2018,6,0.0013614998746800692,0.0014002222343907989,0.0013533131908497328,-0.0007662353695558477,89.15225165921986,88.88774798274889,0.24316753095043325
2018,7,0.0013654091093777021,0.001403405170199933,0.0013531259245290867,-0.0007565293917147594,89.3967809136243,88.51626547768043,0.7352876309122043
2018,8,0.0013699705272753509,0.001408676695788814,0.001354552088441746,-0.0007467294548069152,89.58578676570815,87.55687570768069,0.9608742675300782
2018,9,0.0013748883674021596,0.0014158386256573618,0.0013571756046129157,-0.0007361608690362114,89.73048100905058,88.06398784003616,0.7769581007893045
2018,10,0.0013800547750964047,0.0014248269549938773,0.00136053508943439,-0.0007238149977794673,89.8430124108787,88.36924097307899,0.2126825439095844
2018,11,0.0013856378939441061,0.001435652488595262,0.0013644579793077485,-0.0007097423431366538,89.93456351134347,88.74645418086973,0.7828743332933167
2018,12,0.0013917139540926846,0.0014480114383699793,0.0013686259717470809,-0.0006946281349325383,90.02192260704601,89.06167093549594,0.8546651865772391
2019,1,0.00139806589669935,0.0014611056591448469,0.0013726436473528692,-0.0006788312133966766,90.12350152414466,89.70276002735608,0.32436549932981906
2019,2,0.0014040331724438702,0.0014735950255657848,0.0013760133307056835,-0.0006627686380852964,90.25481602590276,89.89270800547312,0.31757156800648306
2019,3,0.00140906180119677,0.0014843774744964012,0.0013783184864518156,-0.0006473779991867456,90.42180229198748,90.1049705339883,0.31274809641459367
2019,4,0.001412836227328302,0.0014927534486158058,0.0013794607482594877,-0.0006343745495211717,90.61786540355314,90.51730021894792,0.2747538543002285
2019,5,0.0014153632841902976,0.0014986422917301146,0.0013796223752646558,-0.0006257433466661192,90.82974236212443,90.87243233019639,0.05419444846312244
2019,6,0.0014170580326133945,0.0015023840370051273,0.0013793897799137277,-0.000623197156260022,91.04635670695521,91.16504437881687,0.06045624811967878
2019,7,0.0014181933715353345,0.0015038925996024557,0.0013791276728440658,-0.0006270875386206121,91.26059342698521,91.31530320849062,0.059034270561614685
2019,8,0.0014185820127874762,0.0015024810422219225,0.0013787194471291707,-0.000637051308406195,91.46631509054312,91.44628754425656,0.05498542252470211
2019,9,0.001418026081616109,0.0014973460925368617,0.0013780430852632485,-0.0006530852462000225,91.66206437364234,91.55494590784244,0.08210469906735715
2019,10,0.0014161697294401644,0.0014874961696211882,0.0013765873936511274,-0.0006749866267671686,91.84228617191697,91.73535937478046,0.0506847367266698
2019,11,0.0014123646122198696,0.001472042171933421,0.0013736043897900597,-0.0007026077936640905,91.99899317623743,91.82393290610955,0.05184275207390672
2019,12,0.0014061532913990488,0.0014512924889624682,0.0013687195947566094,-0.0007355746857409639,92.15214937779183,91.84447862536754,0.1605570503586113
2020,1,0.0013970508241468687,0.001426453814967022,0.0013614015609777817,-0.0007724770273983284,92.34811639896579,89.6845464677522,1.4051600786151892
2020,2,0.0013837894001675032,0.0013979104103831804,0.0013503505396415681,-0.000811064039750739,92.6116069666254,89.46509038937936,0.8520260835471537
2020,3,0.0014542182310597405,0.0014483384796571508,0.0014030311765707917,-0.0008647798734205673,92.91518043959651,91.36159134415334,2.2643712711110293
2020,4,0.0019920904263591352,0.0019512029923786037,0.0018415713375495777,-0.0010168466513277403,93.22936232650135,93.16613778629886,1.8029721221034076
2020,5,0.0027433180579463637,0.0027234222546823816,0.0025506807210157953,-0.0013027573036074,93.47745186063625,93.51488282468314,0.09668300637164541
2020,6,0.0032925580596755324,0.003326386441024877,0.00313120857240713,-0.0015999745872903937,93.7034453198505,93.7581407135713,0.08389223016286464
2020,7,0.003762534554114912,0.003836788303222538,0.0036294996373908033,-0.0018898891287906072,93.9217268193257,93.95758446571506,0.04566913382660562
2020,8,0.0041663352537962195,0.004263124998294127,0.004048574995080923,-0.0021330700220918487,94.13747089890465,94.16408222144217,0.0473068722136811
2020,9,0.004554551361637904,0.004668515701718801,0.004447708147747779,-0.0023641897070279813,94.35334358421197,94.37830500601503,0.03683321262499673
2020,10,0.004938946537691934,0.0050682617312636825,0.004841475640844274,-0.0025921949098889415,94.57182722937534,94.61507666765193,0.03895001195839823
2020,11,0.005323156455001528,0.005467271105632417,0.005234582698451855,-0.0028199102222086674,94.7950135432581,94.76512791589033,0.03387919750819379
2020,12,0.005708467659979159,0.005867366854456303,0.0056287846442633445,-0.0030483587303170166,95.02338210447118,94.96051911300788,0.029774520101836215
2021,1,0.006095331192050869,0.006269241154255313,0.006024750522315478,-0.0032779264717322253,95.25583650165522,95.21059870878513,0.02838493185552687
2021,2,0.006483855903935828,0.006673104883283543,0.0064226845832889125,-0.003508740354708761,95.49025817268426,95.33636460219827,0.02121623687553863
2021,3,0.006873990205722864,0.007078922827000973,0.00682254949066596,-0.003740819723041162,,95.3240859292526,0.021309683732926313
2021,4,0.007265572716720834,0.007486462773612349,0.007224107900905119,-0.0039741648726915515,,95.30272991562624,0.01979928318506146
2021,5,0.007658349734081829,0.007895359845088039,0.007626992755278718,-0.004208716551850011,,95.27949496865801,0.029772583143756578
2021,6,0.00805210945206762,0.008305321610187391,0.008030910796820563,-0.004444284766357854,,95.26881548114001,0.023156831909505092
