Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,IE-E,IE-E_pred,Erro
2013,2,0.0013748944724693859,0.0013838086803872373,0.001519022355093039,-0.0011972868804149106,104.45469499946695,103.78802133359899,0.23179015954043716
2013,3,0.0013678103272025735,0.0013875947207387406,0.001502525629819209,-0.0011458838922443258,103.91591995240354,103.53453992172476,0.13833931576660277
2013,4,0.0013612675329579382,0.001391229964647292,0.0014859673017796084,-0.0010945822713254547,103.37008682672875,103.13014728053044,0.0713606361004362
2013,5,0.0013551153713967316,0.001394475247264958,0.0014691013320436176,-0.001043242312478634,102.82293183707601,102.6284126803646,0.0773269421702839
2013,6,0.0013490509138554389,0.0013969624100460837,0.0014516213346169096,-0.0009918268979975107,102.28115815327594,102.33877358166913,0.10424346714166395
2013,7,0.0013428295526983218,0.0013985390216361211,0.0014334260811990397,-0.0009403970510622419,101.7454134171597,101.84975266252941,0.13313733438727882
2013,8,0.0013364983812270365,0.0013995521987291368,0.0014150223888693856,-0.0008896550609117035,101.19203085626009,101.29134962972513,0.27166954061130494
2013,9,0.0013308902412951006,0.001401123457587141,0.0013979035676540685,-0.0008413590786535434,100.58723018247467,100.84069334141384,0.08384735722330905
2013,10,0.0013286682877676624,0.001397085785008318,0.0013865375774395523,-0.0008167277070776226,99.99470724876502,100.31166242529737,0.06541827882490328
2013,11,0.0013273276880701654,0.001390583660845544,0.001378306839701446,-0.0008060079777496448,99.393953827637,99.37957639374888,0.07241752471554333
2013,12,0.0013253749463852777,0.0013823997968581323,0.0013702627259566961,-0.0008005228989991478,98.68994190126897,97.81769325302844,0.4386819662072353
2014,1,0.0013234533812907358,0.0013754028749241396,0.001364053268125224,-0.0007975467502677189,97.79676311283743,96.68566121830737,0.4481391430871918
2014,2,0.001322632719854597,0.0013723721348498897,0.0013620148882453034,-0.0007984613140616734,96.70548289459772,95.78719437582652,0.49368206542723125
2014,3,0.0013235370975222104,0.001373175143959316,0.0013662932562485848,-0.0008100881872300692,95.49587449898206,94.87469005076582,0.30767065997231025
2014,4,0.001326510892834945,0.001379027833601098,0.0013772541900016239,-0.0008293398743463103,94.24583302999646,93.71662800419077,0.21156889375332222
2014,5,0.0013317225737758329,0.001393032626806599,0.0013900639311527907,-0.0008387101623047813,92.943382555566,93.07324201630239,0.18078680597909608
2014,6,0.00133745089254457,0.001416258340802271,0.001397247873843017,-0.0008203099751317974,91.5780443288921,92.28436431974067,0.6956762552239838
2014,7,0.0013457723179562471,0.001440832144314804,0.001403142996461696,-0.0007944099190835125,90.15164496474858,91.46454726429812,1.0043800693683531
2014,9,0.0013538340030973602,0.0014381913361712587,0.0014233444174264844,-0.0008481471721930823,88.6651189355692,89.95613408397026,0.3779567894622231
2014,10,0.0013664345098464588,0.0014446552396580445,0.0014473229571174303,-0.0008968020729672547,87.11944949312145,88.8640920465688,0.30454712032667325
2014,11,0.0013800286827039222,0.0014554694156950843,0.001466353869356884,-0.0009257408249178584,85.52989943036168,87.10687638218904,0.5087519474964897
2014,12,0.00138968172118557,0.0014610479488997498,0.0014801601989473242,-0.0009500636522421143,83.92348777760567,86.06285028994856,0.8065172763254007
2015,1,0.0013961708964929857,0.0014645488433319804,0.0014930536217369569,-0.0009756372961015752,82.29827484469881,85.51911616776246,1.4766311274451027
2015,2,0.0014137409366442816,0.0014765731027718352,0.0015261827815682334,-0.001037026713721514,80.62717399918338,83.03829662297954,0.8609017501301334
2015,3,0.00142161545675714,0.00147203702544708,0.0015366538761750323,-0.0010724154219496035,78.88968954274011,81.05155104211217,0.5921757951939028
2015,4,0.0014194694864620057,0.0014637936673089005,0.0015344168299087832,-0.0010811574152755348,77.11261032340273,80.01226822431617,0.9845184981952655
2015,5,0.0014177621898845282,0.0014632446941675507,0.0015339934342140512,-0.001080861944990973,75.48485337225252,77.44671976147184,1.0445263870053811
2015,6,0.0014176303184660131,0.001467391310249996,0.0015349108499167193,-0.0010761372039852083,74.17043374861302,74.41028838798951,0.19570676874168647
2015,7,0.0014178324696461821,0.0014715175837710062,0.0015363902206255923,-0.0010733498081128717,73.23141366258396,73.65896829028866,0.08182542772656483
2015,8,0.0014186038768034441,0.0014761636878780576,0.0015391868935494392,-0.0010724713886841061,72.60242333456286,72.8194803954317,0.08949850074400732
2015,9,0.0014207588527161937,0.0014824569984084948,0.001544686577270986,-0.0010751944755765064,72.15151125395572,72.17637903545847,0.45700784244271114
2015,10,0.0014230367542544715,0.0014879609457012603,0.001550749077008264,-0.0010811400011571082,71.78319526772971,71.81905974129752,0.135740048881188
2015,11,0.0014235614286686597,0.0014898937295431919,0.0015524671013110404,-0.0010840859401386647,71.60057761072699,72.03821784848813,0.509232722818899
2015,12,0.0014218605944257723,0.001485410612043683,0.0015481788229098317,-0.001084657477744872,71.78538255075725,71.85796832949693,0.12861675467305228
2016,1,0.0014173858395793598,0.0014742700234838728,0.0015389012702781766,-0.0010841905760518606,72.41609034819585,72.75146400225204,0.38289794423860096
2016,2,0.0014118656418952334,0.0014606030253316187,0.001527829480062264,-0.001082273260180748,73.44032855667776,73.92276507548885,0.14077423116938972
2016,3,0.0014065077324822179,0.001447851969588303,0.001516858711067698,-0.0010777280764648945,74.7660835388316,75.06778850890886,0.2611327800606361
2016,4,0.0014002771281614878,0.0014373529750955642,0.0015045842015574008,-0.0010648124197770777,76.31535254357831,76.77968484356268,0.25478955771509
2016,5,0.0013935876327563746,0.0014295740453479633,0.0014903021008138139,-0.0010419107652581835,78.03925004153605,78.28116066001859,0.3269862690633767
2016,6,0.0013867308534860146,0.001422707282878319,0.001474650807646041,-0.0010137091682873639,79.81819834294889,79.88305692680069,0.275759338372994
