Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,IPCA,IPCA_pred,Erro
2013,2,0.001397788242572047,0.0013789175256112348,0.0015130456423135868,-0.0011904901051900312,0.6021747449400674,0.5637201995761243,0.03343210539591307
2013,3,0.0013806965502424343,0.0013805262846836165,0.001494046442907771,-0.0011381863878171894,0.5232568960661089,0.5069504177243694,0.01046370972204233
2013,4,0.001365623732228626,0.0013841234875245495,0.0014776668506930977,-0.0010886547006373885,0.44460598483626274,0.43983058389741553,0.006924159420126319
2013,5,0.0013524502938078349,0.00138934060529439,0.001463502153951131,-0.0010416125958089668,0.369594139029407,0.3965813789650745,0.019448976517076104
2013,6,0.001340072088200194,0.0013941728882133093,0.0014497718900201516,-0.0009964735558210763,0.29954376311557085,0.30265222059367947,0.005361793928284497
2013,7,0.001335567800147861,0.0014033348123183758,0.0014381803539873686,-0.0009467693084629372,0.2771495512560914,0.2920351868786459,0.004319747584453233
2013,8,0.0013349488911211687,0.0014132277480442567,0.0014234153484904922,-0.0008871793423639911,0.30148035386994976,0.29885674523607275,0.007350736452928941
2013,9,0.0013334449593731265,0.001416720468218117,0.0014039409272082384,-0.000828582887450326,0.37514756535144433,0.34091775886605563,0.021419769066264163
2013,10,0.0013312000555066432,0.0014124905250653753,0.0013818431635114342,-0.0007812325107298212,0.4882406512155404,0.44538563320054086,0.01725542810057286
2013,11,0.0013293042068325252,0.0014008909614064658,0.001362733036898188,-0.000752155403975978,0.5695043097972549,0.5282317419769559,0.018139349724764237
2013,12,0.0013261840226690038,0.0013847507650568886,0.0013507996555852857,-0.0007506998547050931,0.6314909378851371,0.5783124879804008,0.021690583067985
2014,1,0.0013207631300527923,0.0013658462332032455,0.0013469250204342005,-0.0007716484139577225,0.6832028852902908,0.6236888770461038,0.05144131130478047
2014,2,0.0013155201412370318,0.0013479095709182797,0.001358951087907764,-0.0008029880798497677,0.6959458025754272,0.654891605748205,0.024861584553812193
2014,3,0.0013175808071100826,0.001340157152668935,0.001392603948947832,-0.0008463233365560239,0.660263108484127,0.6160022842989457,0.02339451684656636
2014,4,0.0013076391237111643,0.0013379389560344095,0.0014213145862023815,-0.000889064214233303,0.6049098175347752,0.5875067463765317,0.025559975973956508
2014,5,0.0012746957900391933,0.0013484832480448066,0.00210286788744829,-0.0009048450798223872,0.5331851207041534,0.5524072531328995,0.012652961763587116
2014,6,0.0012499934699209225,0.0014063428787868875,0.0029350257723038215,-0.0011074729101383102,0.46738471221554945,0.49769188856955304,0.027230659461447777
2014,7,0.0012522278444796996,0.0015122432194044134,0.003497361922219145,-0.0016589720390111716,0.4350976098274574,0.420432444807908,0.02167697752696269
2014,9,0.004811547420950744,0.0016465193248729817,0.004080045475330136,-0.002062110884787978,0.449492627738193,0.535888924981621,0.038144326678114855
2014,10,0.004843768007245926,0.0048309672376125245,0.004763656083158705,-0.0024830726907477158,0.5286659970530697,0.612014473811825,0.01641131076727251
2014,11,0.004854868606217017,0.004892108836694268,0.004769336394846506,-0.0029166997032523483,0.669143244825022,0.6935463045035987,0.019943105799617025
2014,12,0.005066839285868175,0.004834486684562835,0.003686977058286231,-0.0029762387057295754,0.8348486103061138,0.8186255374541281,0.030240175375481394
2015,1,0.004891886710459422,0.001575814734383522,0.003192984603520535,-0.0025124598090391984,0.9779720743531229,0.8573621809082657,0.08381873486623045
2015,2,0.0014907269078219057,0.0015311218207516642,0.0025170416764066124,-0.0021173859101477352,1.0195100064796057,0.9670196644796115,0.02380918265925754
2015,3,0.0014923238300421624,0.0014961257022272996,0.0015515664303893148,-0.0017326883065733572,1.0051164509050914,0.9681517350726198,0.01679032950948957
2015,4,0.001446025839977606,0.0014652922134163959,0.0015385397093224992,-0.0012799066980863265,0.93254773480095,0.8868978195078392,0.020735909569653165
2015,5,0.001413870371959631,0.0014480470964950145,0.0015252972682611074,-0.001101090348295091,0.8078565999488418,0.7582161059830249,0.01645829215667438
2015,6,0.0014065513616120728,0.0014491898812027714,0.0015251825723575356,-0.0010868824147266538,0.6984279640903307,0.6878822108533675,0.008619555605521889
2015,7,0.0014060061829952268,0.001460538726182439,0.0015271910653160054,-0.0010672319035874905,0.6596210884200981,0.6653266883971493,0.002384736361679163
2015,8,0.0014103045544636471,0.0014728111659850656,0.0015315286317313158,-0.0010572261401723057,0.6757398482210498,0.6984721940573896,0.013833770660693273
2015,9,0.0014156694845392254,0.0014835852891421125,0.0015382575075451334,-0.0010577349382992702,0.7128091751526596,0.7318494191534135,0.008117999771795784
2015,10,0.001425033111466508,0.0014983649343289535,0.001551108753592449,-0.0010635243164515517,0.7794615267793003,0.8077152449737864,0.011367463843377052
2015,11,0.00143563995568045,0.0015097003363909339,0.0015656604177957515,-0.001079472321952324,0.8896500595100777,0.8839196130804187,0.004712889752452598
2015,12,0.0014378757766319692,0.0015060081280869964,0.0015685258343860957,-0.0010969255958007264,0.937725985146876,0.9049892905340284,0.009146622395538807
2016,1,0.001432254898918163,0.0014904485734794238,0.0015593644444560886,-0.0011076481368167256,0.8989121543031185,0.8875619715568792,0.005670566057134332
2016,2,0.0014221606166926876,0.0014689212218637973,0.001542881728465454,-0.001106494253851482,0.8316734945540295,0.8228689633809885,0.0070005121176945516
2016,3,0.0014079442607373713,0.0014468716927029132,0.0015213476914136346,-0.0010931705672499697,0.7560511536715249,0.7444212711010213,0.007278637997671963
2016,4,0.0013957985238243176,0.0014270869167654632,0.0014997824522122347,-0.0010753799141768946,0.6527596539836865,0.6247744819294452,0.01670500997052624
2016,5,0.0013842225786431155,0.0014100664394801161,0.0014764972022095803,-0.0010484547326201344,0.5730849547956174,0.5367561637064093,0.014106614101980714
2016,6,0.0013778859742566063,0.0014047513748724392,0.0014607554448635759,-0.001012750007618817,0.5208601706795528,0.4904936548137287,0.01482586118298429
