Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,IBC_BR,IBC_BR_pred,Erro
2013,2,0.0013748944724693859,0.0013838086803872373,0.001519022355093039,-0.0011972868804149106,144.71369029069845,145.19130863937139,0.4268728272477464
2013,3,0.0013678103272025735,0.0013875947207387406,0.001502525629819209,-0.0011458838922443258,145.17025056049826,145.40113891630628,0.20981038593463516
2013,4,0.0013612675329579382,0.001391229964647292,0.0014859673017796084,-0.0010945822713254547,145.61715570464173,145.74322753557706,0.1526255066201254
2013,5,0.0013551153713967316,0.001394475247264958,0.0014691013320436176,-0.001043242312478634,146.05892428460297,146.08420651572217,0.0688379495779973
2013,6,0.0013490509138554389,0.0013969624100460837,0.0014516213346169096,-0.0009918268979975107,146.49782143343032,146.41106939181887,0.030333098460425444
2013,7,0.0013428295526983218,0.0013985390216361211,0.0014334260811990397,-0.0009403970510622419,146.9310104226159,146.73380332537084,0.04728089438499239
2013,8,0.0013364983812270365,0.0013995521987291368,0.0014150223888693856,-0.0008896550609117035,147.34211145795902,147.20654059668996,0.051232689496017114
2013,9,0.0013308902412951006,0.001401123457587141,0.0013979035676540685,-0.0008413590786535434,147.60994192144508,147.45267160447594,0.04513463370687659
2013,10,0.0013286682877676624,0.001397085785008318,0.0013865375774395523,-0.0008167277070776226,147.7919930045032,147.65629559070192,0.04734344761298498
2013,11,0.0013273276880701654,0.001390583660845544,0.001378306839701446,-0.0008060079777496448,147.8935352627893,147.76230052240678,0.06066160617543077
2013,12,0.0013253749463852777,0.0013823997968581323,0.0013702627259566961,-0.0008005228989991478,147.91311460998247,147.74953777426444,0.06575209364102062
2014,1,0.0013234533812907358,0.0013754028749241396,0.001364053268125224,-0.0007975467502677189,147.8377276823374,147.59273326323927,0.15294405711330142
2014,2,0.001322632719854597,0.0013723721348498897,0.0013620148882453034,-0.0007984613140616734,147.64774639442743,147.37381402130868,0.26200204839188523
2014,3,0.0013235370975222104,0.001373175143959316,0.0013662932562485848,-0.0008100881872300692,147.38508471190735,147.07263555246303,0.39679165184085063
2014,4,0.001326510892834945,0.001379027833601098,0.0013772541900016239,-0.0008293398743463103,147.09500161452445,146.34767905185308,0.6460933049229424
2014,5,0.0013317225737758329,0.001393032626806599,0.0013900639311527907,-0.0008387101623047813,146.7959695337484,143.75096452669507,1.4248792090427926
2014,6,0.00133745089254457,0.001416258340802271,0.001397247873843017,-0.0008203099751317974,146.50432513762624,145.22949835042198,1.2308281574019468
2014,7,0.0013457723179562471,0.001440832144314804,0.001403142996461696,-0.0007944099190835125,146.2232348072068,144.47526646157826,1.3227874554001515
2014,9,0.0013538340030973602,0.0014381913361712587,0.0014233444174264844,-0.0008481471721930823,145.93954968620125,144.24131696628965,0.8379521361004197
2014,10,0.0013664345098464588,0.0014446552396580445,0.0014473229571174303,-0.0008968020729672547,145.6522902553259,142.4903869377454,1.361893267430614
