Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,ICE,ICE_pred,Erro
2013,2,0.0037920172263112466,0.004225283315395842,0.0049328188882578755,-0.0043772314183697135,103.1,96.25120986188612,0.6210034527082681
2013,3,0.0014032259087565478,0.0013986720543314646,0.0015265193178159106,-0.0011819208532333567,103.3,99.37652440653548,3.045350927231411
2013,4,0.0013804210175305304,0.0014170251331542389,0.0014907430855693972,-0.0010573149355682587,102.8,98.38660646898468,2.2195280016170114
2013,5,0.0013251438156541122,0.0013300132352064176,0.0014327892180283728,-0.001076712174358619,103.7,100.98760597799512,1.0345829335915304
2013,6,0.0012930208058979887,0.0013371741827533873,0.0013620518169999334,-0.0008855399733010429,103.2,100.74712786560583,1.2245001607214434
2013,7,0.0013320167139339292,0.001450743668004803,0.0014760652312947363,-0.0009565607110026759,100.0,97.97453263683882,3.531137814263394
2013,8,0.0013691795101775056,0.0014631408972197,0.001479934656065011,-0.0009427808289844742,100.9,98.22383954922773,1.0924711330022998
2013,9,0.0012841632035159934,0.0013375364747556125,0.0013985960898220617,-0.0009766053745675779,101.3,99.94045256659548,1.2562843701229078
2013,10,0.0014180157932928402,0.001557733815517066,0.0014585858330350477,-0.0007099103360076444,100.2,96.93359956330475,0.7473576897757368
2013,11,0.0013389795305117,0.0014278839747988788,0.0013052313738278535,-0.0005709697826073217,99.7,97.05870667868497,0.7189242545049125
2013,12,0.0012353607443805403,0.0012815916026553207,0.0012365583801731144,-0.00067580110356175,99.6,97.40390145816887,0.8361106753600385
2014,1,0.0013325669593142236,0.0014192299556867365,0.001320244174121195,-0.0006250633965847145,98.1,96.71886625332108,0.5547039249275748
2014,2,0.0013438004553126255,0.0013445235789559032,0.001363457148697384,-0.0008751399830613704,97.7,92.88280222890894,1.9210260155570678
2014,3,0.0013095778426631627,0.0012935069328294017,0.0014334348181625242,-0.0011475188011315963,98.0,94.13321055288345,1.4040028043418524
2014,4,0.0012952403431172998,0.0013076122350212701,0.0013456030440158547,-0.0009002668718679047,96.2,95.11302342716537,0.5938347779978342
2014,5,0.0012980454178830847,0.0013923390074841973,0.0013345219515309068,-0.0007118736954894554,92.3,89.72323986954027,1.9200956905754303
2014,6,0.001422887945503877,0.0014986731758085694,0.0015285082080499653,-0.00099739507529186,91.3,87.0431982217683,2.311156106023889
2014,7,0.0013236851879057704,0.0014228487432892205,0.0013423056363430184,-0.0006735950674768672,89.1,90.2632488521081,0.3759673545115955
2014,9,0.004811547420950744,0.004887507612826285,0.004730225048612941,-0.003160800605890615,87.9,87.50895060427351,0.13095028532303168
2014,10,0.004843768007245926,0.0048309672376125245,0.004763656083158705,-0.0033231327704072782,87.8,87.41570644859551,0.12042936365714847
2014,11,0.004854868606217017,0.004892108836694268,0.004769336394846506,-0.003241975637553481,86.7,86.75526656674762,0.14993702448238228
2014,12,0.005066839285868175,0.004834486684562835,0.004711360819167826,-0.0031997294911563024,86.5,86.71239258664303,0.2028318621475922
2015,1,0.004891886710459422,0.004925154426188554,0.004860173003022579,-0.003396139995270697,84.3,85.95759725350936,0.17737432558823082
2015,2,0.0013683756495425012,0.0014523393292863558,0.0014726579161412146,-0.0009449818845826223,81.1,84.61341021235131,1.5235746043684717
2015,3,0.0014612760417196699,0.0015127429481756815,0.0016315180250809874,-0.0012293580363261793,75.8,80.09297913976063,2.0833738418336907
2015,4,0.0014493005611030472,0.001476233898779916,0.0015336190085412824,-0.0010527530882496108,75.7,77.08901380926078,1.3649443855598784
2015,5,0.0014286731152465559,0.001443040286912018,0.0015340380843521949,-0.0011167128610472898,75.4,76.30852180526149,1.2945698571618383
2015,6,0.0014079885177214321,0.0014266713778883053,0.0015248885122025521,-0.0011247628489400904,73.8,77.25100324594604,1.086473022652852
2015,7,0.0013539629534190336,0.0014128005826455831,0.0014621502650177661,-0.0009935329542611383,72.2,76.93420950090271,0.8002759013635585
2015,8,0.0014308875319802364,0.0014683001216422987,0.0015712181577355441,-0.0011621894522374316,69.9,72.02124339518222,1.2321761314963993
2015,9,0.001412032619087574,0.0015230549795841191,0.0015534389814307607,-0.001013781267519051,68.1,69.310198535736,1.230412785112521
2015,10,0.0013981960445834038,0.0015220987388231346,0.0014879225692137335,-0.0008511009121053466,68.9,77.64409688269083,1.509179436483696
2015,11,0.0015114405230842439,0.0015382061585904197,0.0016250272293735252,-0.0011648043848637385,69.4,72.27803591456941,1.663459882359313
2015,12,0.0013601111716232126,0.001395276688589286,0.0015080293348132064,-0.0011419327018400822,69.6,73.35917217499525,2.3322148823706
2016,1,0.0014911528392626474,0.0016151014850556583,0.0016303195042234127,-0.0010323618920083787,70.2,75.01560804768604,2.437687285109772
2016,2,0.0015000452131391849,0.0015459935269710938,0.001689870449659767,-0.0013128483916213126,69.1,71.97235240258757,1.2972434891801148
2016,3,0.0013725663949498764,0.0013710176477294467,0.001490306731523043,-0.0011434114648318234,70.3,73.1355625681979,1.9986836825084633
2016,4,0.0013606593582629763,0.0014511156776214162,0.0014576564635063291,-0.0009096366439410803,70.7,76.28197617152213,1.1224815806093151
2016,5,0.001389058333911399,0.001329543188500426,0.0014326903858317488,-0.0010773548547897663,73.3,77.7253293829237,3.6652819774632968
2016,6,0.0013083792487189648,0.001342669889601586,0.0014222624410163245,-0.001026295974650941,76.5,80.73807740908585,1.5273977686440838
2016,7,0.001420753681030583,0.0014467345787164154,0.0014998852888696928,-0.001023963838581042,78.8,78.49671903273102,0.7366469034716464
