Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,ISA-E,ISA-E_pred,Erro
2015,1,0.004891886710459422,0.004925154426188554,0.004860173003022579,-0.003396139995270697,84.37703576857837,86.34134070379105,0.39348292032943916
2015,2,0.0013683756495425012,0.0014523393292863558,0.0014726579161412146,-0.0009449818845826223,81.64974328050778,83.43057502964726,0.8707531186496378
2015,3,0.0014612760417196677,0.0015127429481756878,0.0016315180250809943,-0.0012293580363261758,78.81504013193522,80.32808851668076,1.6030970147790207
2015,4,0.0014468675561196066,0.0014771735268084723,0.0015606926858556058,-0.0011200927018597622,76.18100935684315,75.00902832699111,0.8574115203065094
2015,5,0.0014286567790925894,0.001447860095018657,0.0015313243244701744,-0.0011009580704118597,74.7582001409544,75.99846062723472,2.1498870779220596
2015,6,0.0013987485709096822,0.0014273827052144565,0.001509890351174161,-0.0010854057988266429,73.45783888619859,77.82619795938935,1.2513050607864824
2015,7,0.0013933510854577606,0.001432866272239862,0.0015131461927147915,-0.001080450139809608,71.87737741903057,75.38431127366628,1.6109460008886969
2015,8,0.0014036310231158762,0.0014680887107372312,0.0015350366828255778,-0.0010690989810569818,70.37670905339127,71.41882409218995,0.8516830949261884
2015,9,0.0014134381893402105,0.0015070044534387372,0.0015403364413555708,-0.0010100611395541983,68.74482203661864,71.53005962023197,1.3837170773705272
2015,10,0.0014314868883419432,0.0015269644055054227,0.0015460173295509497,-0.001001324464501957,67.95433440588204,71.04600788537951,1.4493875644682832
2015,11,0.0014715060977164396,0.0015334730955345842,0.001550072268192445,-0.001070693034684825,67.47028586145656,71.18468819713603,2.0094792952063125
2015,12,0.0014870150274560378,0.0015733327223694045,0.0015792583215613759,-0.0011184816236594242,67.91312083674075,71.44274939118893,2.0193720080947153
2016,1,0.0014776881084055415,0.0016059712780002876,0.0016146584928940742,-0.001145326533349699,68.21248804276635,73.36961498322856,2.7181422712652528
2016,2,0.001459358169776756,0.001519702868227828,0.0016059242608007682,-0.0011752973492018689,68.80470302993936,71.16371106995489,0.9841016660801969
2016,3,0.0014059178834793834,0.0014568704347223422,0.001535755873995677,-0.0011267251056136312,69.10233495628144,72.81558254251443,1.5830862648527633
2016,4,0.0013718229809144625,0.00139721669277898,0.0014598152452855802,-0.0010328916093149134,69.58532605059916,72.10773664921955,1.4929724521120087
2016,5,0.001360405396802189,0.0013676386607631113,0.001436829635307413,-0.001016306351265978,70.34690606941192,72.6297107413977,2.033138240961851
2016,6,0.0013719068335487363,0.0013682496337433687,0.001447507140061832,-0.0010401167881173494,71.9718904436044,73.60297377560848,1.96812115159261
2016,7,0.0013840192564507094,0.0014120541678930571,0.0014672513088865267,-0.0010073680035236547,73.67150804111387,73.50300312205339,0.23807648369106113
2016,8,0.0013933319384665638,0.0014358262258312915,0.001466050411218658,-0.0009596018655160113,74.64979205657487,75.7634469420241,0.5738272488513403
2016,9,0.0013924266094197553,0.0014539696653526482,0.0014682783765770438,-0.0009177946590464858,74.78670566911384,74.97367514470132,0.9120233744363545
2016,10,0.0013797745727929574,0.0014281248752210333,0.0014419811599934013,-0.0008711421719336788,74.3714495080169,75.68374946495778,0.9936543457495509
2016,11,0.0013562903924502416,0.001403259361058578,0.0014205092264653902,-0.0008803587737687897,73.6798948969265,75.98321184566632,0.7175897514494066
2016,12,0.0013078239853892876,0.001356947743819935,0.0013757931111387871,-0.0008761967274995735,73.95592713778893,79.07394094254813,2.1238753454367285
2017,1,0.0012832031946540814,0.0013296068788951397,0.0013504936186410205,-0.0008712396447296297,74.47241902366287,77.39410749405101,2.19237376660337
2017,2,0.0012799073450592113,0.0013262984599270724,0.001340489504504196,-0.0008546318247537838,75.74765823489116,76.8069710286778,0.6802059125551906
2017,3,0.0012962763139813618,0.0013526782265195526,0.0013588472898627493,-0.000848899045904652,77.143438087225,79.30641521520516,1.1736436545447166
2017,4,0.0013406702705941588,0.0013932462216953401,0.0013826481180250311,-0.0007386714522096173,78.80000000000003,84.56206134126835,1.1384693851663807
2017,5,0.0013540942498679622,0.0014263151540017285,0.0013792470512618837,-0.0006829713483441292,80.10875643788543,84.71815527348132,1.3925448114035672
2017,6,0.0013510265808327183,0.0014593840863081165,0.0013973594523817886,-0.0006429346834978087,80.91511928655405,85.45375421202662,1.04493331050764
2017,7,0.001358447764921297,0.0014621750450327523,0.0014278685745031802,-0.000803301804242221,81.50051776992487,83.47239300928447,0.8575715426547679
2017,8,0.0013817054124524706,0.0014511593583538664,0.0014724314542806656,-0.0009189261381898244,82.55994892810969,83.01466076484718,0.7788216939824493
2017,9,0.0013721533729218,0.001422362693724632,0.0014611516952690467,-0.0009544941459347588,84.30945558922342,83.71444860982498,0.8910588800896263
2017,10,0.001346972656243844,0.0013882175571981825,0.0014286329650685812,-0.0009548936047464921,85.91581837403683,88.21565585714553,1.201955059170742
2017,11,0.001323859051856479,0.0014081461273481389,0.001363407733842796,-0.0007534377551239167,86.87259589555524,89.0922592573011,0.9028795262592987
2017,12,0.0013229616519549881,0.001452627879402871,0.0013126807207077926,-0.0005397943300759749,87.37283571702497,88.83927039472296,0.70344712175095
2018,1,0.0013381873318321755,0.0014754223798196372,0.001294626303025592,-0.0004542170912839775,88.07153917160277,88.24523967774842,0.6948829556486222
2018,2,0.001362165034197436,0.0014629253668150038,0.0013214418745359007,-0.0005465004491923167,89.06896984951247,87.02825380405922,0.9915601805331515
2018,3,0.0013498597601609703,0.0013992180993415643,0.0013327848779317694,-0.0006942340515106603,89.85363330449643,87.88694413428951,1.2182750414210655
2018,4,0.0013206096087085635,0.0013270529948924024,0.0013171874965337653,-0.0007902704857226895,90.28275361218468,90.6626789445199,0.49837085609880094
2018,5,0.001309321683935307,0.0012967798339635621,0.0013152550333629428,-0.0008446371787288129,90.01008865482508,89.92427482851812,1.0122528242564282
2018,6,0.001347779223282586,0.00133795840618175,0.0013572538479555583,-0.0009123603861315129,89.89819185505101,88.31840644241312,1.0830205908976496
2018,7,0.0013891695593686469,0.0013848471540992163,0.0013551476003640945,-0.0009142504679013758,89.75224328491164,85.73055501298329,2.6478139225742603
2018,8,0.0013914596481776034,0.0013727809062050824,0.0013610255910425566,-0.0009396076976179021,89.52765486408623,85.73901210298439,1.931632248179957
2018,9,0.0013878903329551304,0.0013968506903100557,0.001386098700290926,-0.0009500319695452636,88.80000000000007,85.22274870787709,1.282505434559477
2018,10,0.0013934117720980385,0.0014265995103915341,0.0013831713633128421,-0.000913452770594996,88.82989660475022,83.45697027694669,2.457957916016094
2018,11,0.0014010874694825566,0.0014393958113168516,0.001371158057791264,-0.0007481646015805362,89.37152112915848,88.57175512001788,0.37433823855701
2018,12,0.001374004914844677,0.0014076475759781844,0.0013180655358300299,-0.0006383357005333065,90.01552223092318,90.2738660867374,0.26402167896340684
2019,1,0.0013679281153563892,0.0014052049414489578,0.0013205836160712868,-0.0006501736716855732,90.45121185395004,89.67257220477644,0.46634689342333646
2019,2,0.0013667491515947988,0.001484911149280477,0.0013763003409239898,-0.0006476991594997722,90.6297371837255,88.8070441821383,0.4460004784819015
2019,3,0.0013892145920164438,0.0015685441836429713,0.0013901525650230155,-0.0005415860765703472,90.69435452000188,90.1232675248245,0.5505118389062418
2019,4,0.0014116800324380334,0.0016017024132543303,0.001380500590924546,-0.00046383480582840356,90.45653860870667,91.18553494032034,0.38801814282081554
2019,5,0.0013993214733388582,0.0015575820513750005,0.0013490815611512852,-0.00045498943828436,90.38759537898983,89.90176996052061,0.7500685616318697
2019,6,0.0014063842403342999,0.0015480067521488738,0.0013645050889505724,-0.0004964850138367728,90.343606006255,89.64999448818601,0.43345236816635485
2019,7,0.001429337367208823,0.0015657138260057502,0.0013842718907997125,-0.0005088965196792619,90.75848044606737,91.25876440748682,0.32080524076976125
2019,8,0.0014498580228853942,0.0015492920061544594,0.0014211133658569828,-0.0006276939018551994,91.18457085439354,90.88675835739785,0.829845476818281
2019,9,0.001486119793397684,0.001538757329916321,0.0014715878202185596,-0.0007644241541848545,91.74265754608714,89.46805088244199,1.7909133397931531
2019,10,0.0014772213506535595,0.0015387311533431218,0.0014599532113525682,-0.0007540031044549491,92.10069931623661,88.61037314419544,1.4484525942576698
2019,11,0.0014293804214366365,0.0014992507750711283,0.0013817588193209998,-0.0006460896767438379,92.68281333127476,90.62691656642299,1.1206924507609877
2019,12,0.0014013893008620085,0.0014679462520519552,0.0013383051429046954,-0.0006001286327186936,92.99604042015307,91.9787669686329,0.5412805529138941
2020,1,0.0013973324143345474,0.0014365863017669434,0.001340403936406408,-0.000647414386122155,93.0274010731871,91.80062355158852,1.0078125468472028
2020,2,0.001368467654364254,0.0013984749248549244,0.0013427182943313944,-0.0007478322234351833,92.50000000000054,90.08923829784942,0.6828573784663823
2020,3,0.0013524114900814162,0.0014209310105464707,0.0013807022133068968,-0.0008969535742504242,91.8,91.33073856546326,0.9677507386329977
2020,4,0.0013659272759347584,0.001443051748213927,0.0014465118129565742,-0.0009688626279264753,61.5,68.34671136675108,1.127966492741026
2020,5,0.0013871523615055952,0.0014452582310261297,0.001467888858855829,-0.0009433148052833107,64.00000000000581,71.39936803422935,1.426321999236416
2020,6,0.0013664911316207326,0.0013998404209304175,0.0014186643574614862,-0.0009074146286931531,72.47436977140376,78.36507485369644,0.8799173808761216
2020,7,0.0013550945342171222,0.0013790941964771722,0.001363500080831967,-0.0008130119240972898,79.59999999999869,82.85885795783213,0.7448756164717445
2020,8,0.0013818171833736366,0.0014257987831737397,0.0013673468711169893,-0.0007405378781490011,86.25,88.69488745136712,0.536705275274698
2020,9,0.0014118901530102976,0.0014564780954211785,0.0013674592002736804,-0.0006797743713944788,92.89999999999847,92.1526828522071,0.2990206040862141
2020,10,0.0014340589488412714,0.0014518608175334942,0.0013718703761164681,-0.0006946327875738392,95.93428109143926,93.92114477786289,0.2906481896641459
2020,11,0.001458604303029912,0.001447995197939351,0.0013828158772745507,-0.000727647612490794,97.68455391881349,92.78595597410525,1.755377669969541
2020,12,0.0013673049996371237,0.0013811861381136901,0.001273167121786187,-0.000578966222025098,97.20625441009692,94.40366586833109,0.8534278940671922
2021,1,0.012238922373205065,0.012242432451861348,0.012247479263237143,-0.006265185932577471,95.5127982246709,93.80027867158574,0.21741023533200682
2021,2,0.006510025086068816,0.006732162057697991,0.0064858833033431445,-0.0034655301606920223,93.31653360439965,91.95795958811357,0.3261649015580086
2021,3,0.006998326684374839,0.007269109321011879,0.007009843482432749,-0.003759204428493867,,90.67547842517563,0.4395516997236847
2021,4,0.006699250633092362,0.006854646442357797,0.006861957964564547,-0.004616935504620576,,90.68028399510041,0.4974308798099395
2021,5,0.007938686300989418,0.008589616530271254,0.008683886963801051,-0.005793383362202659,,90.86155406258786,0.2635903765373464
2021,6,0.011827482794391454,0.012341351853767805,0.01236198591483892,-0.0068909380831727145,,93.41014159796764,0.28186428914559114
