Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,ISA-E,ISA-E_pred,Erro
2013,2,0.0013668501235826025,0.0014035266785471052,0.0015006813879969295,-0.0011105911385261695,103.3539331406442,101.70772540147969,0.9010004882000251
2013,3,0.001362081463752416,0.0014023453504591295,0.001486988972892008,-0.0010761295385270618,102.96240414182846,102.29692220144348,0.6885890776075103
2013,4,0.0013575118603646747,0.0014009001968951049,0.0014735636953250605,-0.001042932048840747,102.5582041963117,102.32536528527771,0.17627352013098566
2013,5,0.0013530944576196683,0.0013991458771381393,0.0014604059553800178,-0.0010111150613968571,102.14161767283804,102.04324973013667,0.11217660223756674
2013,6,0.0013487423302817054,0.0013970393650186636,0.0014474976543732718,-0.0009807474169882386,101.71402785818573,101.75151387017566,0.0761076329125064
2013,7,0.0013443928991268474,0.0013946300621436362,0.0014348683400872786,-0.0009518402645356763,101.27648836770709,101.24774448330452,0.07034437195963512
2013,8,0.0013400516873889401,0.0013920816854382418,0.0014226471789528215,-0.0009244527953963636,100.82972375520292,100.71171391635876,0.04018632997061884
2013,9,0.0013357819043619697,0.0013895926472494039,0.0014109800206455246,-0.0008986269017651396,100.37543671749233,100.27645660096208,0.038257886326432775
2013,10,0.0013317064616067348,0.001387393350113792,0.001399977569774424,-0.0008742454620161183,99.91359157408516,99.8349525875878,0.024826955701036033
2013,11,0.00132820311320015,0.0013858756167579524,0.001389765239319833,-0.0008508812524688374,99.41400193905174,99.25416841821153,0.03438198744407726
2013,12,0.0013271626876808456,0.001385722954793323,0.0013839431459562255,-0.000837786750099308,98.66754075132793,98.55843556501071,0.16706499845977094
2014,1,0.0013269779471192123,0.001385626179606194,0.0013790553941703764,-0.0008271234774666084,97.78413515886474,97.65442397716573,0.19515264651827427
2014,2,0.0013271176509352695,0.0013850278329048868,0.0013751897834480382,-0.0008204986525605265,96.7763300972966,96.29861273058864,0.361883956499158
