Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,IBC_BR,IBC_BR_pred,Erro
2013,2,0.0014395599458297496,0.0014256057302627855,0.0015715388091238633,-0.0012474136363448125,143.76503534340716,143.00547814747992,0.4844455187268601
2013,3,0.0014071022499326767,0.0014126834750610633,0.001529173499713067,-0.001164993277409572,145.01615357419348,141.87454911872874,0.5212143358191541
2013,4,0.00137110760377567,0.001387948048649007,0.0014843899800769723,-0.001098392149802601,146.07570123491269,143.96689474979016,0.6382577055251986
2013,5,0.001331716625987964,0.0013570938676761726,0.0014292485887201082,-0.0010164372514657259,146.56604959522795,146.47863990837337,0.7755970739210246
2013,6,0.001313715031254883,0.0013677670820910703,0.0014177654904688345,-0.0009620840608708059,146.71030208473104,146.40471248038372,1.0194481040436514
2013,7,0.0013315046479623208,0.0014216525339722428,0.001445171907058415,-0.0009326011393194367,146.8999298782866,146.54471516011643,0.9077189337287191
2013,8,0.0013377018134909714,0.0014332933326757428,0.0014558353388903168,-0.000956106172819459,147.4058606468684,145.77051167660227,1.9550211739026953
2013,9,0.0013530226276380003,0.0014365273175666856,0.001438128329440761,-0.0008872464051983609,147.81104176510183,143.8031903729819,1.3517050114280986
2013,10,0.0013524017366881547,0.0014256831796635883,0.0013933202577286392,-0.0007454541819163989,148.15216153506833,143.37881062885833,0.9064075849298143
2013,11,0.0013336334573262338,0.0014254624582522996,0.0013281164518452225,-0.0006420453221752699,148.34589119997446,145.18556203029829,1.029025004970512
2013,12,0.001306643580241929,0.0013870838916958937,0.0012816525479395465,-0.0006323753359281781,148.434335884787,146.425636547876,0.41113224214453054
2014,1,0.0013114621579856467,0.0013676079809718435,0.001308869878206041,-0.0007144011579448325,148.27697818891386,144.59155492371687,0.7823143159499267
2014,2,0.0013308062563351275,0.0013510227043797174,0.0013709494926583215,-0.000880780198512027,147.99828890789905,144.6380705032025,0.8848278126472753
2014,3,0.0013152576377459364,0.001312209976879672,0.001386506706662822,-0.0009735369311120655,147.59838114463577,144.8264968309548,1.3925435216314521
2014,4,0.0013000005099913982,0.0013279449351804573,0.0013663838052338931,-0.0009145051456202919,147.02099221158844,143.76012025270953,1.3327890624968337
2014,5,0.0013320793092595892,0.0013982716574993427,0.0013906579176795704,-0.0008542311575036956,146.34000000000043,143.1285525388803,0.4832395960642755
2014,6,0.001422887945503872,0.0014986731758085702,0.00152850820804996,-0.0009973950752918596,145.98000000000002,142.50868773647383,0.5379062890310417
2014,7,0.0013236851879057704,0.0014228487432892205,0.0013423056363430184,-0.0006735950674768672,145.62000000000037,145.09286957615402,0.7683039402580606
2014,9,0.004811547420950744,0.004887507612826285,0.004730225048612941,-0.003160800605890615,145.78843402885943,145.31133073462553,0.1622289779325881
2014,10,0.0048437680072459105,0.004830967237612511,0.0047636560831586915,-0.003323132770407272,145.71733346630086,145.27156230459573,0.14756023313903865
2014,11,0.004907042207586936,0.0048581983164571905,0.0047516232167209215,-0.0032528486134583393,145.6707169068626,145.28720547542068,0.15996816047123608
2014,12,0.005066839285868192,0.004834486684562847,0.004711360819167843,-0.0031997294911562998,145.56670648468696,145.25767863907487,0.1706805904466303
2015,1,0.004891886710459422,0.004925154426188554,0.004860173003022579,-0.003396139995270697,145.05739501385125,144.73132336399652,0.13416835096058607
2015,2,0.0013683756495425012,0.0014523393292863558,0.0014726579161412146,-0.0009449818845826223,144.2845587861873,141.11299023584627,1.271596658137256
2015,3,0.0014612760417196677,0.0015127429481756878,0.0016315180250809943,-0.0012293580363261758,143.41751426014233,141.8223099648895,0.5544655547468517
2015,4,0.0014468675561196066,0.0014771735268084723,0.0015606926858556058,-0.0011200927018597622,142.4302948901481,140.08004373886183,0.6869507719047719
2015,5,0.0014286567790925894,0.001447860095018657,0.0015313243244701744,-0.0011009580704118597,141.0815583632192,140.2217514510276,0.19062350227027286
2015,6,0.0013987485709096822,0.0014273827052144565,0.001509890351174161,-0.0010854057988266429,139.82710201432113,139.5331580864749,0.42632221327225317
2015,7,0.0013933510854577606,0.001432866272239862,0.0015131461927147915,-0.001080450139809608,139.0593460442883,139.05565562876606,0.4830425114261814
2015,8,0.0014036310231158762,0.0014680887107372312,0.0015350366828255778,-0.0010690989810569818,138.46330184727537,138.17471645749072,0.4376994192695752
2015,9,0.0014134381893402105,0.0015070044534387372,0.0015403364413555708,-0.0010100611395541983,137.68999999999997,137.79714314819475,0.49111523557948733
2015,10,0.0014314868883419432,0.0015269644055054227,0.0015460173295509497,-0.001001324464501957,137.20999999999998,137.6442295343721,0.2758568754303619
2015,11,0.0014715060977164396,0.0015334730955345842,0.001550072268192445,-0.001070693034684825,136.72999999999948,137.6343051026393,0.23112262492304353
2015,12,0.0014870150274560378,0.0015733327223694045,0.0015792583215613759,-0.0011184816236594242,136.19163893463605,137.10112664096738,0.6304573155949708
2016,1,0.0014776881084055415,0.0016059712780002876,0.0016146584928940742,-0.001145326533349699,135.76808721300534,136.40303008566582,0.1418739631785606
2016,2,0.001459358169776756,0.001519702868227828,0.0016059242608007682,-0.0011752973492018689,135.35559057880775,136.3887449601036,0.6800023643796721
2016,3,0.0014059178834793834,0.0014568704347223422,0.001535755873995677,-0.0011267251056136312,135.04120898277912,136.70005720559973,0.9303044250950514
2016,4,0.0013718229809144625,0.00139721669277898,0.0014598152452855802,-0.0010328916093149134,134.75989697804638,134.80450718637437,0.5992910140287113
2016,5,0.001360405396802189,0.0013676386607631113,0.001436829635307413,-0.001016306351265978,134.75726800949562,133.61169949832234,0.10970123276516906
2016,6,0.0013719068335487363,0.0013682496337433687,0.001447507140061832,-0.0010401167881173494,134.71612901015186,135.0749646499338,0.24650463216651664
2016,7,0.0013840192564507094,0.0014120541678930571,0.0014672513088865267,-0.0010073680035236547,134.46257902863906,134.2161507745656,0.702357960851392
2016,8,0.0013933319384665638,0.0014358262258312915,0.001466050411218658,-0.0009596018655160113,134.0475586981513,134.78251012865923,0.222250785089993
2016,9,0.0013924266094197553,0.0014539696653526482,0.0014682783765770438,-0.0009177946590464858,133.69563497795838,134.30267655227982,0.5599787418007196
