Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,EPU,EPU_pred,Erro
2013,2,0.0037920172263112466,0.004225283315395842,0.0049328188882578755,-0.0043772314183697135,69.93822479,99.27924692520048,8.289630038530055
2013,3,0.0014032259087565478,0.0013986720543314646,0.0015265193178159106,-0.0011819208532333567,205.7545013,228.32749356081175,12.525994172878715
2013,4,0.0013804210175305304,0.0014170251331542389,0.0014907430855693972,-0.0010573149355682587,130.4967651,180.63042004586052,10.290165840909918
2013,5,0.0013251438156541122,0.0013300132352064176,0.0014327892180283728,-0.001076712174358619,145.1582336,160.6451863031598,10.302059236131234
2013,6,0.0012930208058979887,0.0013371741827533873,0.0013620518169999334,-0.0008855399733010429,131.4640656,148.5801527283502,17.628920330967954
2013,7,0.0013320167139339292,0.001450743668004803,0.0014760652312947363,-0.0009565607110026759,162.3981171,186.8432031301489,18.480708559570132
2013,8,0.0013691795101775056,0.0014631408972197,0.001479934656065011,-0.0009427808289844742,187.2889709,226.20899738795572,8.01901790608129
2013,9,0.0012841632035159934,0.0013375364747556125,0.0013985960898220617,-0.0009766053745675779,126.5808182,165.34864677987773,40.94868514118736
2013,10,0.0014180157932928402,0.001557733815517066,0.0014585858330350477,-0.0007099103360076444,108.8032913,145.08245762278844,18.876858977736845
2013,11,0.0013389795305117,0.0014278839747988788,0.0013052313738278535,-0.0005709697826073217,106.0886917,141.61990882773097,10.426708712021888
2013,12,0.0012353607443805403,0.0012815916026553207,0.0012365583801731144,-0.00067580110356175,116.3469467,181.14894286257842,17.023533303149453
2014,1,0.0013325669593142236,0.0014192299556867365,0.001320244174121195,-0.0006250633965847145,136.6474304,153.63423393333306,9.483142374637696
2014,2,0.0013438004553126255,0.0013445235789559032,0.001363457148697384,-0.0008751399830613704,170.0154114,191.88422768481044,18.763169281228947
2014,3,0.0013095778426631627,0.0012935069328294017,0.0014334348181625242,-0.0011475188011315963,251.1715546,231.03506034657158,15.82549595613068
2014,4,0.0012952403431172998,0.0013076122350212701,0.0013456030440158547,-0.0009002668718679047,150.5235901,162.14564817260947,11.806357309547124
2014,5,0.0012980454178830847,0.0013923390074841973,0.0013345219515309068,-0.0007118736954894554,97.17090607,164.26137863287704,8.369969952462363
2014,6,0.001422887945503877,0.0014986731758085694,0.0015285082080499653,-0.00099739507529186,76.95014954,164.7168185856523,11.981528762262473
2014,7,0.0013236851879057704,0.0014228487432892205,0.0013423056363430184,-0.0006735950674768672,168.4329071,191.92275427421293,29.91128127739852
2014,9,0.004811547420950744,0.004887507612826285,0.004730225048612941,-0.003160800605890615,198.7192993,181.37239459354979,3.5238865531481665
2014,10,0.004843768007245926,0.0048309672376125245,0.004763656083158705,-0.0033231327704072782,91.75434113,123.76071999488582,4.829670650671807
2014,11,0.004854868606217017,0.004892108836694268,0.004769336394846506,-0.003241975637553481,142.0146942,157.4860365396574,5.277171872952534
2014,12,0.005066839285868175,0.004834486684562835,0.004711360819167826,-0.0031997294911563024,185.6092224,177.418940810105,1.1123993981811213
2015,1,0.004891886710459422,0.004925154426188554,0.004860173003022579,-0.003396139995270697,193.9933777,172.13298580936112,2.8202134554525
2015,2,0.0013683756495425012,0.0014523393292863558,0.0014726579161412146,-0.0009449818845826223,302.9389343,279.4982064482732,4.702047013335963
2015,3,0.0014612760417196699,0.0015127429481756815,0.0016315180250809874,-0.0012293580363261793,317.2683411,276.4868123042891,14.707287084195611
2015,4,0.0014493005611030472,0.001476233898779916,0.0015336190085412824,-0.0010527530882496108,211.5162964,218.63335729316523,14.404067647258387
2015,5,0.0014286731152465559,0.001443040286912018,0.0015340380843521949,-0.0011167128610472898,146.3652496,188.88868375179138,12.330934078078627
2015,6,0.0014079885177214321,0.0014266713778883053,0.0015248885122025521,-0.0011247628489400904,101.2318115,172.87988940341262,18.55126469852698
2015,7,0.0013539629534190336,0.0014128005826455831,0.0014621502650177661,-0.0009935329542611383,182.9708557,197.32710571437,5.550230530225353
2015,8,0.0014308875319802364,0.0014683001216422987,0.0015712181577355441,-0.0011621894522374316,291.7728271,278.09366369766377,7.858279981775207
2015,9,0.001412032619087574,0.0015230549795841191,0.0015534389814307607,-0.001013781267519051,457.0996704,378.8921562399187,11.983063208791576
2015,10,0.0013981960445834038,0.0015220987388231346,0.0014879225692137335,-0.0008511009121053466,297.0511169,270.55979684028284,16.46083661539105
2015,11,0.0015114405230842439,0.0015382061585904197,0.0016250272293735252,-0.0011648043848637385,164.9832306,190.32868437050988,2.242919124116672
2015,12,0.0013601111716232126,0.001395276688589286,0.0015080293348132064,-0.0011419327018400822,330.6095276,319.4024844316987,12.46369151754223
2016,1,0.0014911528392626474,0.0016151014850556583,0.0016303195042234127,-0.0010323618920083787,306.6892395,259.6748760244672,6.662091952374061
2016,2,0.0015000452131391849,0.0015459935269710938,0.001689870449659767,-0.0013128483916213126,224.2444611,218.15993157270293,3.9394814783420897
2016,3,0.0013725663949498764,0.0013710176477294467,0.001490306731523043,-0.0011434114648318234,420.9589233,382.08391907727713,10.788828444318767
2016,4,0.0013606593582629763,0.0014511156776214162,0.0014576564635063291,-0.0009096366439410803,473.5259094,401.97738295213776,13.557081438804461
2016,5,0.001389058333911399,0.001329543188500426,0.0014326903858317488,-0.0010773548547897663,221.3032837,228.37397092970775,13.7193857027241
2016,6,0.0013083792487189648,0.001342669889601586,0.0014222624410163245,-0.001026295974650941,294.4795227,296.9506740043865,16.356434891803058
2016,7,0.001420753681030583,0.0014467345787164154,0.0014998852888696928,-0.001023963838581042,326.6337891,292.5064830099384,12.162059081788229
2016,8,0.0013969889682470013,0.0014324399290771498,0.0014650996279629075,-0.0009637180094328705,251.6847382,264.6677500203481,12.771134895262323
2016,9,0.001359845845321712,0.0014302383662780408,0.001433700548133625,-0.0008890564206677963,250.0245514,262.8844743925884,18.491316585801744
2016,10,0.0014498234069027782,0.0015500231717748103,0.001534387348313414,-0.0009148388191360636,149.3662415,176.65595465469548,17.641294455736375
2016,11,0.0013377360156238125,0.001368552963023454,0.0013458511028143709,-0.0007853965286094083,365.7530823,313.67928894483225,26.069826086605154
2016,12,0.0013004797363627457,0.0013609559801165173,0.0014192740029379022,-0.000984137596267966,422.5247803,385.3068635000676,18.924990964798557
2017,1,0.0012889793657480763,0.0013391276051741606,0.0013362679228347543,-0.0008171020668051436,330.9284668,278.9312908102111,25.816777525558667
2017,2,0.001257092246285572,0.001283218926841353,0.0013042159142769572,-0.0008425853729824765,371.6051331,325.9665943728202,21.357062022852112
2017,3,0.00130337332779425,0.001371195285910346,0.001397812110093095,-0.0009108478019471104,676.9550171,568.394520658594,20.46457052307643
2017,4,0.0013245342547156046,0.0013932462216953408,0.0013566629993030717,-0.0007657440797853072,550.1685791,441.2371545964546,20.495492644071657
2017,5,0.0014055493545465417,0.0016960151005060498,0.0014071106080948835,-0.00031860427892532853,407.8592529,338.2642122387332,27.331815152050584
2017,6,0.0013235552696970203,0.0014593840863081165,0.001359702423884365,-0.0006480325750748676,230.9700165,223.58301922207463,9.506824509293823
2017,7,0.0013417997871627695,0.0014247520741276737,0.0014414943143053706,-0.0009190217595335049,267.1994019,234.96483315366632,13.995242875140619
2017,8,0.0014204734199508148,0.0015334910025662292,0.0014751971875448197,-0.0007975608950258617,309.670929,267.4611917055818,17.765324589011247
2017,9,0.0013714539628332794,0.001398890112772254,0.0014990913348387725,-0.0011126439322148105,326.5149536,282.8633142781436,24.93688286754382
2017,10,0.0013249876571330673,0.0013573000322569784,0.0013924322757138717,-0.0009236744997232115,190.5667267,216.3926119979139,25.246816902608057
2017,11,0.0013553658018381602,0.0014219742319559266,0.0014140778608390072,-0.0008554515319786908,279.8699646,258.68109066997954,19.059011636947773
2017,12,0.0012715675271491264,0.0014378398367917303,0.0012605472184125,-0.00043991283702508595,215.5720215,228.34559570589215,19.275289684171877
2018,1,0.001351201915138702,0.0015058350479825982,0.001284381760464704,-0.00037089181428826256,165.0050354,176.53120512171316,11.28205955187491
2018,2,0.0013820979743260763,0.0014697795765145026,0.0013451150817968046,-0.0005917067756872754,68.46357727,124.01114938333214,12.468671484291704
2018,3,0.0013442182205022964,0.0014094825697253926,0.001323877114930649,-0.000652657621577423,101.2052994,149.62265505044448,44.18425460248055
2018,4,0.0013261882851359045,0.0013133250941884346,0.0013339476413524775,-0.0008601767070382004,152.250946,179.37485470391766,34.21880624167639
2018,5,0.0012885195333816356,0.001265579480393044,0.0012852541803204387,-0.0008284077720339601,179.8089142,189.92028503599994,8.891169880160916
2018,6,0.0013231051048512876,0.0013245667547824194,0.0013401496098143291,-0.0008544431626956038,152.1932068,160.09637232000662,9.032479784738062
2018,7,0.0014542320881431627,0.0014323039881061577,0.0015237006849175478,-0.0011111057973899718,182.8765411,197.2639073678996,8.644149501854471
2018,8,0.001394916675288676,0.0013834999132566154,0.0013299555704093754,-0.0007171604465212124,129.479126,175.24694643764886,14.312365691796751
2018,9,0.0013200536603821872,0.0012812066574857184,0.001363605443518028,-0.0009955087493651875,130.2354279,173.55219281629127,46.57894846357464
2018,10,0.0014614755674210208,0.0014758566585760058,0.0015401270775984661,-0.0010698078858266597,260.1669312,245.69611799415347,6.119522651754544
2018,11,0.001385817138582632,0.0014509478815401859,0.0013541147209880126,-0.0006499915403877472,177.4669952,195.38177967488363,16.323722207862087
2018,12,0.0013710569694131748,0.001383995100152593,0.001277255899979508,-0.0005839084855985053,281.9073181,259.2099628173747,14.633880335903934
2019,1,0.0013666221875454968,0.0013986355235452886,0.0013392866505051255,-0.0007119034850539285,127.0686188,169.41817426222755,18.254681599572905
2019,2,0.0013667491515948385,0.0014370974145508715,0.0013343644835552492,-0.0006266534704090357,154.8354645,172.76003020071283,7.384252043536746
2019,3,0.0015441549433465632,0.0016665958914407577,0.001503586446227873,-0.0006165814146392409,158.1298218,165.93743546302377,9.160446573616891
